Parameter S1 S1_conf ST ST_conf
Tmax k235 -0.045339 0.071704
Tmax k236 -0.045356 0.071698
Tmax k237 -0.045358 0.071697
Tmax k238 -0.045356 0.071696
Tmax k239 -0.045358 0.071697
Tmax k240 -0.045350 0.071696
Tmax k241 -0.045358 0.071697
Tmax k242 -0.045357 0.071698
Tmax k243 -0.045353 0.071697
Tmax k244 -0.045313 0.071695
Tmax k245 -0.045086 0.071686
Tmax k246 -0.045359 0.071697
Tmax k247 -0.045321 0.071696
Tmax k248 -0.045303 0.071699
Tmax k249 -0.045356 0.071697
Tmax k250 -0.045330 0.071699
Tmax k251 -0.045348 0.071697
Tmax k252 -0.045355 0.071697
Tmax k253 -0.045356 0.071697
Tmax k254 -0.045334 0.071698
Tmax k255 -0.045394 0.071694
Tmax k256 -0.045359 0.071696
Tmax k257 -0.045357 0.071697
Tmax k258 -0.045354 0.071697
Tmax k259 -0.045352 0.071696
Tmax k260 -0.045356 0.071697
Tmax k261 -0.045365 0.071696
Tmax k262 -0.045365 0.071697
Tmax k263 -0.045373 0.071700
Tmax k264 -0.045353 0.071698
Tmax k265 -0.045470 0.071683
Tmax k266 -0.045213 0.071671
Tmax k267 -0.045386 0.071698
Tmax k268 -0.045377 0.071699
Tmax k269 -0.045356 0.071697
Tmax k270 -0.045351 0.071697
Tmax k271 -0.045368 0.071698
Tmax k272 -0.045382 0.071695
Tmax k273 -0.045360 0.071696
Tmax k274 -0.045323 0.071697
Tmax k275 -0.045325 0.071699
Tmax k276 -0.045366 0.071679
Tmax k277 -0.045324 0.071700
Tmax k278 -0.045358 0.071697
Tmax k279 -0.045358 0.071697
Tmax k280 -0.045355 0.071698
Tmax k281 -0.045356 0.071697
Tmax k282 -0.045357 0.071697
Tmax k283 -0.045359 0.071697
Tmax k284 -0.045357 0.071697
Tmax k285 -0.045358 0.071697
Tmax k286 -0.045362 0.071705
Tmax k287 -0.045305 0.071698
Tmax k288 -0.045104 0.071722
Tmax k289 -0.045359 0.071697
Tmax k290 -0.045198 0.071583
Tmax k291 -0.046013 0.071705
Tmax k292 -0.045344 0.071697
Tmax k293 -0.044851 0.071774
Tmax k294 -0.045297 0.071677
Tmax k295 -0.044259 0.071187
Tmax k296 -0.045339 0.071701
Tmax k297 -0.044495 0.071800
Tmax k298 -0.042994 0.071870
Tmax k299 -0.045408 0.071684
Tmax k300 -0.045345 0.071692
Tmax k301 -0.045198 0.071731
Tmax k302 -0.045335 0.071710
Tmax k303 -0.045340 0.071692
Tmax k304 -0.045364 0.071696
Tmax k305 -0.045368 0.071697
Tmax k306 -0.045358 0.071697
Tmax k307 -0.045295 0.071653
Tmax k308 -0.045350 0.071693
Tmax k309 -0.045410 0.071694
Tmax k310 -0.045369 0.071700
Tmax k311 -0.045488 0.071627
Tmax k312 -0.044871 0.071793
Tmax k313 -0.045507 0.071707
Tmax k314 -0.045510 0.071854
Tmax k315 -0.045358 0.071697
Tmax k316 -0.044776 0.072105
Tmax k317 -0.045379 0.071691
Tmax k318 -0.046069 0.071391
Tmax k319 -0.045159 0.071715
Tmax k320 -0.045522 0.071601
Tmax k321 -0.045310 0.071695
Tmax k322 -0.045343 0.071692
Tmax k323 -0.045448 0.071696
Tmax k324 -0.045356 0.071695
Tmax k325 -0.045341 0.071697
Tmax k326 -0.045354 0.071697
Tmax k327 -0.045356 0.071697
Tmax k328 -0.045222 0.071631
Tmax k329 -0.045409 0.071707
Tmax k330 -0.045280 0.071690
Tmax k331 -0.045324 0.071714
Tmax k332 -0.045302 0.071669
Tmax k333 -0.045479 0.071752
Tmax k334 -0.045420 0.071719
Tmax k335 -0.045358 0.071697
Tmax k336 -0.044616 0.071572
Tmax k337 -0.047498 0.071982
Tmax k338 -0.045281 0.071710
Tmax k339 -0.044967 0.071642
Tmax k340 -0.045657 0.071752
Tmax k341 -0.045464 0.071666
Tmax k342 -0.045409 0.071695
Tmax k343 -0.045335 0.071696
Tmax k344 -0.045358 0.071697
Tmax k345 -0.045361 0.071699
Tmax k346 -0.045357 0.071697
Tmax k347 -0.045352 0.071697
Tmax k348 -0.045352 0.071697
Tmax k349 -0.045339 0.071694
Tmax k350 -0.045356 0.071697
Tmax k351 -0.045375 0.071703
Tmax k352 -0.045372 0.071700
Tmax k353 -0.045365 0.071699
Tmax k354 -0.045374 0.071690
Tmax k355 -0.045391 0.071697
Tmax k356 -0.045478 0.071692
Tmax k357 -0.045370 0.071718
Tmax k358 -0.045378 0.071715
Tmax k359 -0.045354 0.071697
Tmax k360 -0.045414 0.071699
Tmax k361 -0.045393 0.071683
Tmax k362 -0.045356 0.071703
Tmax k363 -0.045363 0.071697
Tmax k364 -0.045352 0.071698
Tmax k365 -0.045355 0.071698
Tmax k366 -0.045377 0.071704
Tmax k367 -0.045365 0.071697
Tmax k368 -0.045357 0.071697
Tmax k369 -0.045358 0.071697
Tmax k370 -0.045358 0.071697
Tmax k371 -0.045351 0.071697
Tmax k372 -0.045358 0.071697
Tmax k373 -0.045359 0.071697
Tmax k374 -0.045392 0.071696
Tmax k375 -0.045357 0.071697
Tmax k376 -0.045373 0.071696
Tmax k377 -0.045348 0.071695
Tmax k378 -0.045400 0.071707
Tmax k379 -0.045355 0.071697
Tmax k380 -0.045358 0.071697
Tmax k381 -0.045358 0.071697
Tmax k382 -0.045354 0.071697
Tmax k383 -0.045357 0.071697
Tmax k384 -0.045358 0.071697
Tmax k385 -0.045290 0.071722
Tmax k386 -0.045369 0.071697
Tmax k387 -0.045361 0.071696
Tmax k388 -0.045353 0.071695
Tmax k389 -0.045358 0.071697
Tmax k390 -0.045358 0.071697
Tmax k391 -0.045371 0.071696
Tmax k392 -0.045123 0.071629
Tmax k393 -0.045350 0.071699
Tmax k394 -0.045341 0.071701
Tmax k395 -0.045358 0.071697
Tmax k396 -0.045350 0.071704
Tmax k397 -0.045094 0.071713
Tmax k398 -0.045549 0.071777
Tmax k399 -0.045272 0.071673
Tmax k400 -0.045467 0.071737
Tmax k401 -0.045357 0.071697
Tmax k402 -0.045415 0.071726
Tmax k403 -0.045298 0.071686
Tmax k404 -0.045411 0.071701
Tmax k405 -0.045410 0.071697
h Carbon -0.016847 0.032787
h Hydrogen -0.020203 0.031975
h k0 -0.017307 0.032563
h k1 -0.016686 0.032342
h k2 -0.017041 0.032484
h k3 -0.017189 0.032392
h k4 -0.017082 0.032543
h k5 -0.017005 0.032513
h k6 -0.017027 0.032468
h k7 -0.016724 0.032527
h k8 -0.017194 0.032553
h k9 -0.017009 0.032545
h k10 -0.016929 0.032529
h k11 -0.016869 0.032526
h k12 -0.016903 0.032492
h k13 -0.016598 0.032559
h k14 -0.017144 0.032471
h k15 -0.015981 0.032440
h k16 -0.016886 0.032523
h k17 -0.017570 0.032529
h k18 -0.016821 0.032540
h k19 -0.016691 0.032512
h k20 -0.017542 0.032490
h k21 -0.016035 0.032598
h k22 -0.016759 0.032511
h k23 -0.016524 0.032762
h k24 -0.016860 0.032527
h k25 -0.016726 0.032543
h k26 -0.016656 0.032481
h k27 -0.016845 0.032527
h k28 -0.016014 0.032558
h k29 -0.017022 0.032595
h k30 -0.016578 0.032482
h k31 -0.016879 0.032675
h k32 -0.016880 0.032520
h k33 -0.016872 0.032531
h k34 -0.016610 0.032537
h k35 -0.016914 0.032521
h k36 -0.016868 0.032526
h k37 -0.016869 0.032526
h k38 -0.017001 0.032529
h k39 -0.016784 0.032517
h k40 -0.016882 0.032533
h k41 -0.017123 0.032534
h k42 -0.016633 0.032544
h k43 -0.016840 0.032527
h k44 -0.016866 0.032525
h k45 -0.016791 0.032530
h k46 -0.016928 0.032515
h k47 -0.016848 0.032528
h k48 -0.017038 0.032608
h k49 -0.016988 0.032526
h k50 -0.017073 0.032568
h k51 -0.016825 0.032552
h k52 -0.016687 0.032650
h k53 -0.016615 0.032472
h k54 -0.017054 0.032519
h k55 -0.016861 0.032521
h k56 -0.016671 0.032714
h k57 -0.016460 0.032421
h k58 -0.016450 0.032566
h k59 -0.016868 0.032526
h k60 -0.016868 0.032526
h k61 -0.016742 0.032522
h k62 -0.016864 0.032527
h k63 -0.016841 0.032525
h k64 -0.016868 0.032526
h k65 -0.016868 0.032526
h k66 -0.016867 0.032526
h k67 -0.016777 0.032521
h k68 -0.017082 0.032512
h k69 -0.016927 0.032520
h k70 -0.016926 0.032528
h k71 -0.016646 0.032558
h k72 -0.016868 0.032526
h k73 -0.016914 0.032526
h k74 -0.016868 0.032526
h k75 -0.016816 0.032522
h k76 -0.016868 0.032526
h k77 -0.016868 0.032526
h k78 -0.016882 0.032524
h k79 -0.016913 0.032529
h k80 -0.016794 0.032526
h k81 -0.016906 0.032527
h k82 -0.016605 0.032520
h k83 -0.016840 0.032526
h k84 -0.016866 0.032526
h k85 -0.016868 0.032526
h k86 -0.016985 0.032506
h k87 -0.016878 0.032525
h k88 -0.016868 0.032526
h k89 -0.016869 0.032526
h k90 -0.016869 0.032526
h k91 -0.016864 0.032526
h k92 -0.016882 0.032526
h k93 -0.016868 0.032526
h k94 -0.016868 0.032526
h k95 -0.016868 0.032526
h k96 -0.016868 0.032526
h k97 -0.016868 0.032526
h k98 -0.016868 0.032526
h k99 -0.016868 0.032526
h k100 -0.016868 0.032526
h k101 -0.016858 0.032525
h k102 -0.016868 0.032526
h k103 -0.016868 0.032526
h k104 -0.016625 0.032412
h k105 -0.015991 0.032506
h k106 -0.016342 0.032524
h k107 -0.017690 0.032874
h k108 -0.015219 0.032273
h k109 -0.017066 0.032552
h k110 -0.017947 0.032418
h k111 -0.016868 0.032526
h k112 -0.016871 0.032526
h k113 -0.016868 0.032526
h k114 -0.016866 0.032526
h k115 -0.016863 0.032524
h k116 -0.016604 0.032559
h k117 -0.016887 0.032524
h k118 -0.016888 0.032534
h k119 -0.016600 0.032527
h k120 -0.016868 0.032526
h k121 -0.016852 0.032526
h k122 -0.016868 0.032526
h k123 -0.016868 0.032526
h k124 -0.016880 0.032524
h k125 -0.016869 0.032526
h k126 -0.016868 0.032526
h k127 -0.016867 0.032529
h k128 -0.016870 0.032526
h k129 -0.016852 0.032523
h k130 -0.016929 0.032529
h k131 -0.016868 0.032526
h k132 -0.016868 0.032526
h k133 -0.016870 0.032526
h k134 -0.016868 0.032526
h k135 -0.016871 0.032526
h k136 -0.016877 0.032522
h k137 -0.016868 0.032526
h k138 -0.017085 0.032500
h k139 -0.016966 0.032538
h k140 -0.016817 0.032525
h k141 -0.016869 0.032526
h k142 -0.016847 0.032527
h k143 -0.016868 0.032526
h k144 -0.016868 0.032526
h k145 -0.016868 0.032526
h k146 -0.016868 0.032526
h k147 -0.016868 0.032526
h k148 -0.016817 0.032522
h k149 -0.016869 0.032526
h k150 -0.016899 0.032529
h k151 -0.016868 0.032526
h k152 -0.016868 0.032526
h k153 -0.016868 0.032526
h k154 -0.016868 0.032526
h k155 -0.016868 0.032526
h k156 -0.016873 0.032526
h k157 -0.016926 0.032528
h k158 -0.016869 0.032526
h k159 -0.016857 0.032513
h k160 -0.016928 0.032513
h k161 -0.017023 0.032492
h k162 -0.016867 0.032526
h k163 -0.016881 0.032522
h k164 -0.016877 0.032525
h k165 -0.016929 0.032529
h k166 -0.016864 0.032526
h k167 -0.016865 0.032527
h k168 -0.016874 0.032526
h k169 -0.016928 0.032513
h k170 -0.016866 0.032526
h k171 -0.016926 0.032514
h k172 -0.016870 0.032526
h k173 -0.016894 0.032525
h k174 -0.016867 0.032526
h k175 -0.016875 0.032529
h k176 -0.016870 0.032525
h k177 -0.016860 0.032525
h k178 -0.016826 0.032530
h k179 -0.016921 0.032511
h k180 -0.016875 0.032529
h k181 -0.017172 0.032604
h k182 -0.016868 0.032526
h k183 -0.016867 0.032525
h k184 -0.016869 0.032530
h k185 -0.016877 0.032527
h k186 -0.016846 0.032526
h k187 -0.016984 0.032505
h k188 -0.016887 0.032525
h k189 -0.016854 0.032524
h k190 -0.016601 0.032564
h k191 -0.016870 0.032529
h k192 -0.017431 0.032476
h k193 -0.016954 0.032539
h k194 -0.016867 0.032526
h k195 -0.016870 0.032526
h k196 -0.016869 0.032526
h k197 -0.016869 0.032526
h k198 -0.016865 0.032524
h k199 -0.016884 0.032521
h k200 -0.016896 0.032528
h k201 -0.016853 0.032524
h k202 -0.016868 0.032526
h k203 -0.016447 0.032576
h k204 -0.016859 0.032526
h k205 -0.016909 0.032540
h k206 -0.016861 0.032527
h k207 -0.016850 0.032524
h k208 -0.016888 0.032527
h k209 -0.016852 0.032529
h k210 -0.016813 0.032535
h k211 -0.016823 0.032537
h k212 -0.016873 0.032526
h k213 -0.017039 0.032549
h k214 -0.016829 0.032525
h k215 -0.016594 0.032559
h k216 -0.016868 0.032526
h k217 -0.016868 0.032526
h k218 -0.016868 0.032526
h k219 -0.016868 0.032526
h k220 -0.016867 0.032526
h k221 -0.016868 0.032526
h k222 -0.016868 0.032526
h k223 -0.016808 0.032535
h k224 -0.016866 0.032527
h k225 -0.016866 0.032526
h k226 -0.016600 0.032559
h k227 -0.016604 0.032558
h k228 -0.016866 0.032526
h k229 -0.016865 0.032526
h k230 -0.016867 0.032526
h k231 -0.016866 0.032526
h k232 -0.016863 0.032526
h k233 -0.016847 0.032527
h k234 -0.016891 0.032529
h k235 -0.016873 0.032525
h k236 -0.016870 0.032526
h k237 -0.016868 0.032526
h k238 -0.016867 0.032526
h k239 -0.016868 0.032526
h k240 -0.016858 0.032525
h k241 -0.016868 0.032526
h k242 -0.016875 0.032526
h k243 -0.016867 0.032526
h k244 -0.016895 0.032519
h k245 -0.016961 0.032519
h k246 -0.016868 0.032526
h k247 -0.016863 0.032526
h k248 -0.016614 0.032559
h k249 -0.016868 0.032526
h k250 -0.016859 0.032528
h k251 -0.016865 0.032526
h k252 -0.016870 0.032526
h k253 -0.016867 0.032526
h k254 -0.016873 0.032526
h k255 -0.016864 0.032525
h k256 -0.016871 0.032526
h k257 -0.016604 0.032559
h k258 -0.016868 0.032526
h k259 -0.016863 0.032526
h k260 -0.016869 0.032526
h k261 -0.016867 0.032526
h k262 -0.016872 0.032526
h k263 -0.016865 0.032526
h k264 -0.016868 0.032526
h k265 -0.016970 0.032523
h k266 -0.016935 0.032536
h k267 -0.016874 0.032526
h k268 -0.016872 0.032526
h k269 -0.016868 0.032526
h k270 -0.016862 0.032525
h k271 -0.016861 0.032526
h k272 -0.016867 0.032527
h k273 -0.016872 0.032526
h k274 -0.016831 0.032525
h k275 -0.016609 0.032556
h k276 -0.016918 0.032515
h k277 -0.016827 0.032526
h k278 -0.016866 0.032526
h k279 -0.016868 0.032526
h k280 -0.016852 0.032525
h k281 -0.016592 0.032557
h k282 -0.016868 0.032526
h k283 -0.016868 0.032526
h k284 -0.016883 0.032523
h k285 -0.016868 0.032526
h k286 -0.016935 0.032529
h k287 -0.016867 0.032526
h k288 -0.016824 0.032536
h k289 -0.016868 0.032526
h k290 -0.017056 0.032545
h k291 -0.017329 0.032642
h k292 -0.016663 0.032559
h k293 -0.016927 0.032496
h k294 -0.016877 0.032525
h k295 -0.016453 0.032603
h k296 -0.016890 0.032526
h k297 -0.016827 0.032600
h k298 -0.017420 0.032745
h k299 -0.016693 0.032560
h k300 -0.016858 0.032524
h k301 -0.016856 0.032525
h k302 -0.016738 0.032514
h k303 -0.016873 0.032527
h k304 -0.016870 0.032526
h k305 -0.016872 0.032525
h k306 -0.016869 0.032526
h k307 -0.016847 0.032527
h k308 -0.016851 0.032525
h k309 -0.016864 0.032526
h k310 -0.016866 0.032526
h k311 -0.016506 0.032467
h k312 -0.016873 0.032555
h k313 -0.016879 0.032523
h k314 -0.016749 0.032570
h k315 -0.016868 0.032526
h k316 -0.017037 0.032433
h k317 -0.016858 0.032528
h k318 -0.017487 0.032605
h k319 -0.016793 0.032498
h k320 -0.016884 0.032525
h k321 -0.016891 0.032541
h k322 -0.016896 0.032526
h k323 -0.016726 0.032499
h k324 -0.016870 0.032527
h k325 -0.016865 0.032526
h k326 -0.016870 0.032526
h k327 -0.016871 0.032526
h k328 -0.016847 0.032527
h k329 -0.016861 0.032524
h k330 -0.016877 0.032528
h k331 -0.016883 0.032527
h k332 -0.016839 0.032521
h k333 -0.017780 0.032557
h k334 -0.016841 0.032529
h k335 -0.016868 0.032526
h k336 -0.017297 0.032553
h k337 -0.017044 0.032706
h k338 -0.016859 0.032528
h k339 -0.017089 0.032659
h k340 -0.016925 0.032541
h k341 -0.016880 0.032519
h k342 -0.016863 0.032522
h k343 -0.016938 0.032535
h k344 -0.016868 0.032526
h k345 -0.016867 0.032526
h k346 -0.016868 0.032526
h k347 -0.016868 0.032526
h k348 -0.016868 0.032526
h k349 -0.016869 0.032526
h k350 -0.016870 0.032526
h k351 -0.016867 0.032527
h k352 -0.016867 0.032526
h k353 -0.016872 0.032528
h k354 -0.016831 0.032519
h k355 -0.016842 0.032529
h k356 -0.017016 0.032557
h k357 -0.016890 0.032523
h k358 -0.016893 0.032526
h k359 -0.016869 0.032526
h k360 -0.016860 0.032519
h k361 -0.016915 0.032528
h k362 -0.016915 0.032527
h k363 -0.016869 0.032526
h k364 -0.016859 0.032526
h k365 -0.016870 0.032526
h k366 -0.016866 0.032526
h k367 -0.016868 0.032526
h k368 -0.016868 0.032526
h k369 -0.016868 0.032526
h k370 -0.016869 0.032526
h k371 -0.016868 0.032526
h k372 -0.016868 0.032526
h k373 -0.016604 0.032559
h k374 -0.016867 0.032526
h k375 -0.016868 0.032526
h k376 -0.016870 0.032526
h k377 -0.016840 0.032529
h k378 -0.016882 0.032527
h k379 -0.016869 0.032526
h k380 -0.016868 0.032526
h k381 -0.016604 0.032559
h k382 -0.016864 0.032526
h k383 -0.016880 0.032524
h k384 -0.016868 0.032526
h k385 -0.016854 0.032519
h k386 -0.016876 0.032524
h k387 -0.016869 0.032526
h k388 -0.016869 0.032526
h k389 -0.016868 0.032526
h k390 -0.016868 0.032526
h k391 -0.016877 0.032526
h k392 -0.016865 0.032525
h k393 -0.016870 0.032524
h k394 -0.016871 0.032526
h k395 -0.016868 0.032526
h k396 -0.016847 0.032529
h k397 -0.016839 0.032526
h k398 -0.016687 0.032540
h k399 -0.016708 0.032529
h k400 -0.016755 0.032545
h k401 -0.016861 0.032527
h k402 -0.016823 0.032513
h k403 -0.016691 0.032552
h k404 -0.016830 0.032531
h k405 -0.016884 0.032526
Carbon Hydrogen 0.052941 0.114263
Carbon k0 0.023852 0.116235
Carbon k1 0.026294 0.115884
Carbon k2 0.023433 0.116272
Carbon k3 0.024219 0.116072
Carbon k4 0.024869 0.116112
Carbon k5 0.023582 0.116331
Carbon k6 0.027077 0.116399
Carbon k7 0.021292 0.115843
Carbon k8 0.024789 0.116218
Carbon k9 0.023148 0.116157
Carbon k10 0.024051 0.116139
Carbon k11 0.023883 0.116151
Carbon k12 0.024515 0.116129
Carbon k13 0.024266 0.116164
Carbon k14 0.024241 0.115943
Carbon k15 0.024062 0.115977
Carbon k16 0.023893 0.116148
Carbon k17 0.023957 0.115954
Carbon k18 0.023831 0.116174
Carbon k19 0.023608 0.116168
Carbon k20 0.025455 0.116152
Carbon k21 0.025905 0.116206
Carbon k22 0.023910 0.116148
Carbon k23 0.024954 0.116383
Carbon k24 0.023808 0.116152
Carbon k25 0.024626 0.116200
Carbon k26 0.024162 0.116212
Carbon k27 0.023916 0.116169
Carbon k28 0.022839 0.115756
Carbon k29 0.023756 0.116166
Carbon k30 0.022253 0.115881
Carbon k31 0.025534 0.116983
Carbon k32 0.023794 0.116155
Carbon k33 0.023873 0.116139
Carbon k34 0.024653 0.116084
Carbon k35 0.024040 0.116190
Carbon k36 0.023896 0.116151
Carbon k37 0.023886 0.116151
Carbon k38 0.023641 0.116169
Carbon k39 0.023848 0.116144
Carbon k40 0.023694 0.116172
Carbon k41 0.023819 0.116138
Carbon k42 0.023637 0.116170
Carbon k43 0.023706 0.116194
Carbon k44 0.023887 0.116151
Carbon k45 0.023718 0.116133
Carbon k46 0.023683 0.116154
Carbon k47 0.023899 0.116149
Carbon k48 0.023182 0.116032
Carbon k49 0.023624 0.116133
Carbon k50 0.025733 0.116255
Carbon k51 0.024428 0.116140
Carbon k52 0.024103 0.116322
Carbon k53 0.023266 0.116033
Carbon k54 0.022993 0.116112
Carbon k55 0.024089 0.116134
Carbon k56 0.027313 0.116056
Carbon k57 0.024474 0.116013
Carbon k58 0.024515 0.116062
Carbon k59 0.023883 0.116151
Carbon k60 0.023887 0.116151
Carbon k61 0.023752 0.116230
Carbon k62 0.023767 0.116156
Carbon k63 0.024416 0.116152
Carbon k64 0.023886 0.116151
Carbon k65 0.023882 0.116151
Carbon k66 0.023829 0.116151
Carbon k67 0.023762 0.116143
Carbon k68 0.023902 0.116116
Carbon k69 0.023974 0.116174
Carbon k70 0.024838 0.116146
Carbon k71 0.024167 0.116175
Carbon k72 0.023887 0.116151
Carbon k73 0.023757 0.116109
Carbon k74 0.023886 0.116151
Carbon k75 0.023756 0.116158
Carbon k76 0.023885 0.116151
Carbon k77 0.023862 0.116149
Carbon k78 0.023887 0.116151
Carbon k79 0.023976 0.116144
Carbon k80 0.024007 0.116141
Carbon k81 0.025325 0.116172
Carbon k82 0.025385 0.116072
Carbon k83 0.023945 0.116162
Carbon k84 0.023887 0.116151
Carbon k85 0.023886 0.116151
Carbon k86 0.023254 0.116144
Carbon k87 0.023965 0.116153
Carbon k88 0.023886 0.116151
Carbon k89 0.023883 0.116151
Carbon k90 0.023833 0.116147
Carbon k91 0.023818 0.116148
Carbon k92 0.023897 0.116150
Carbon k93 0.023886 0.116151
Carbon k94 0.023886 0.116151
Carbon k95 0.023886 0.116151
Carbon k96 0.023886 0.116151
Carbon k97 0.023886 0.116151
Carbon k98 0.023886 0.116151
Carbon k99 0.023886 0.116151
Carbon k100 0.023886 0.116151
Carbon k101 0.023909 0.116153
Carbon k102 0.023886 0.116151
Carbon k103 0.023862 0.116148
Carbon k104 0.023342 0.115915
Carbon k105 0.028580 0.116186
Carbon k106 0.026071 0.116675
Carbon k107 0.025470 0.116198
Carbon k108 0.030933 0.116166
Carbon k109 0.024502 0.116198
Carbon k110 0.025581 0.116483
Carbon k111 0.023862 0.116149
Carbon k112 0.023883 0.116151
Carbon k113 0.023887 0.116151
Carbon k114 0.023886 0.116150
Carbon k115 0.024156 0.116152
Carbon k116 0.024276 0.116164
Carbon k117 0.023747 0.116148
Carbon k118 0.023967 0.116153
Carbon k119 0.023689 0.116143
Carbon k120 0.023887 0.116151
Carbon k121 0.023917 0.116156
Carbon k122 0.023886 0.116151
Carbon k123 0.023884 0.116151
Carbon k124 0.023861 0.116148
Carbon k125 0.023872 0.116150
Carbon k126 0.023882 0.116151
Carbon k127 0.023932 0.116147
Carbon k128 0.023886 0.116151
Carbon k129 0.024036 0.116149
Carbon k130 0.024051 0.116139
Carbon k131 0.023886 0.116151
Carbon k132 0.023886 0.116151
Carbon k133 0.023888 0.116151
Carbon k134 0.023886 0.116151
Carbon k135 0.023885 0.116151
Carbon k136 0.023885 0.116150
Carbon k137 0.023887 0.116151
Carbon k138 0.024245 0.116160
Carbon k139 0.023609 0.116164
Carbon k140 0.023695 0.116138
Carbon k141 0.023890 0.116151
Carbon k142 0.024002 0.116166
Carbon k143 0.023887 0.116151
Carbon k144 0.023886 0.116151
Carbon k145 0.023888 0.116151
Carbon k146 0.023862 0.116147
Carbon k147 0.023889 0.116152
Carbon k148 0.023896 0.116127
Carbon k149 0.023883 0.116150
Carbon k150 0.023921 0.116146
Carbon k151 0.023887 0.116151
Carbon k152 0.023886 0.116151
Carbon k153 0.023886 0.116151
Carbon k154 0.023890 0.116151
Carbon k155 0.023885 0.116151
Carbon k156 0.023910 0.116153
Carbon k157 0.024153 0.116115
Carbon k158 0.023877 0.116150
Carbon k159 0.024198 0.116195
Carbon k160 0.023720 0.116226
Carbon k161 0.023776 0.116113
Carbon k162 0.023890 0.116151
Carbon k163 0.023883 0.116140
Carbon k164 0.023883 0.116151
Carbon k165 0.024049 0.116139
Carbon k166 0.023812 0.116158
Carbon k167 0.023865 0.116143
Carbon k168 0.023851 0.116145
Carbon k169 0.023513 0.116131
Carbon k170 0.023928 0.116160
Carbon k171 0.023744 0.116157
Carbon k172 0.023887 0.116151
Carbon k173 0.023929 0.116151
Carbon k174 0.023861 0.116148
Carbon k175 0.023961 0.116151
Carbon k176 0.023894 0.116151
Carbon k177 0.023866 0.116148
Carbon k178 0.023525 0.116133
Carbon k179 0.023772 0.116154
Carbon k180 0.023919 0.116155
Carbon k181 0.022769 0.116110
Carbon k182 0.023886 0.116151
Carbon k183 0.023845 0.116153
Carbon k184 0.023642 0.116168
Carbon k185 0.023919 0.116153
Carbon k186 0.023920 0.116149
Carbon k187 0.024115 0.116146
Carbon k188 0.023803 0.116140
Carbon k189 0.023857 0.116152
Carbon k190 0.023934 0.116179
Carbon k191 0.023752 0.116161
Carbon k192 0.022731 0.116218
Carbon k193 0.023995 0.116133
Carbon k194 0.023890 0.116148
Carbon k195 0.023888 0.116151
