Parameter S1 S1_conf ST ST_conf
k20 k367 0.001749 0.011369
k20 k368 0.001749 0.011369
k20 k369 0.001749 0.011369
k20 k370 0.001749 0.011369
k20 k371 0.001749 0.011369
k20 k372 0.001749 0.011369
k20 k373 0.001749 0.011369
k20 k374 0.001746 0.011369
k20 k375 0.001749 0.011369
k20 k376 0.001749 0.011369
k20 k377 0.001749 0.011369
k20 k378 0.001748 0.011369
k20 k379 0.001749 0.011369
k20 k380 0.001749 0.011369
k20 k381 0.001749 0.011369
k20 k382 0.001749 0.011369
k20 k383 0.001749 0.011369
k20 k384 0.001749 0.011369
k20 k385 0.001736 0.011369
k20 k386 0.001748 0.011369
k20 k387 0.001748 0.011369
k20 k388 0.001749 0.011369
k20 k389 0.001749 0.011369
k20 k390 0.001749 0.011369
k20 k391 0.001749 0.011370
k20 k392 0.001750 0.011368
k20 k393 0.001750 0.011369
k20 k394 0.001752 0.011369
k20 k395 0.001749 0.011369
k20 k396 0.001770 0.011374
k20 k397 0.001748 0.011375
k20 k398 0.001849 0.011368
k20 k399 0.001760 0.011359
k20 k400 0.001752 0.011369
k20 k401 0.001748 0.011369
k20 k402 0.001746 0.011370
k20 k403 0.001749 0.011369
k20 k404 0.001741 0.011365
k20 k405 0.001753 0.011369
k21 k22 -0.006322 0.031141
k21 k23 -0.005138 0.031044
k21 k24 -0.006312 0.031139
k21 k25 -0.006279 0.031134
k21 k26 -0.006366 0.031130
k21 k27 -0.006287 0.031141
k21 k28 -0.006100 0.031094
k21 k29 -0.006690 0.031134
k21 k30 -0.006207 0.031078
k21 k31 -0.006831 0.031108
k21 k32 -0.006244 0.031156
k21 k33 -0.006320 0.031137
k21 k34 -0.006612 0.031276
k21 k35 -0.006276 0.031137
k21 k36 -0.006301 0.031136
k21 k37 -0.006309 0.031137
k21 k38 -0.007165 0.030815
k21 k39 -0.006568 0.031073
k21 k40 -0.006300 0.031136
k21 k41 -0.006324 0.031139
k21 k42 -0.006473 0.031130
k21 k43 -0.006258 0.031142
k21 k44 -0.006305 0.031137
k21 k45 -0.006268 0.031135
k21 k46 -0.006400 0.031143
k21 k47 -0.006316 0.031138
k21 k48 -0.006771 0.031133
k21 k49 -0.006492 0.031120
k21 k50 -0.006647 0.031176
k21 k51 -0.006305 0.031130
k21 k52 -0.006237 0.031100
k21 k53 -0.006153 0.031169
k21 k54 -0.006407 0.031105
k21 k55 -0.006236 0.031159
k21 k56 -0.006131 0.031104
k21 k57 -0.006567 0.031143
k21 k58 -0.006344 0.031142
k21 k59 -0.006306 0.031137
k21 k60 -0.006306 0.031137
k21 k61 -0.006570 0.031145
k21 k62 -0.006328 0.031140
k21 k63 -0.006366 0.031180
k21 k64 -0.006307 0.031137
k21 k65 -0.006307 0.031137
k21 k66 -0.006307 0.031137
k21 k67 -0.006214 0.031122
k21 k68 -0.006552 0.031110
k21 k69 -0.006377 0.031138
k21 k70 -0.006369 0.031107
k21 k71 -0.006292 0.031140
k21 k72 -0.006307 0.031137
k21 k73 -0.006289 0.031138
k21 k74 -0.006306 0.031137
k21 k75 -0.006346 0.031139
k21 k76 -0.006306 0.031137
k21 k77 -0.006300 0.031137
k21 k78 -0.006306 0.031137
k21 k79 -0.006302 0.031137
k21 k80 -0.006393 0.031151
k21 k81 -0.006341 0.031090
k21 k82 -0.006427 0.031107
k21 k83 -0.006384 0.031138
k21 k84 -0.006306 0.031137
k21 k85 -0.006306 0.031137
k21 k86 -0.007023 0.031144
k21 k87 -0.006345 0.031125
k21 k88 -0.006122 0.031124
k21 k89 -0.006311 0.031138
k21 k90 -0.006299 0.031136
k21 k91 -0.006246 0.031133
k21 k92 -0.005938 0.031078
k21 k93 -0.006307 0.031137
k21 k94 -0.006306 0.031137
k21 k95 -0.006306 0.031137
k21 k96 -0.006306 0.031137
k21 k97 -0.006307 0.031137
k21 k98 -0.006306 0.031137
k21 k99 -0.006306 0.031137
k21 k100 -0.006306 0.031137
k21 k101 -0.006309 0.031136
k21 k102 -0.006306 0.031137
k21 k103 -0.006300 0.031137
k21 k104 -0.006547 0.031178
k21 k105 -0.006171 0.031091
k21 k106 -0.006703 0.031250
k21 k107 -0.005607 0.031119
k21 k108 -0.006839 0.031202
k21 k109 -0.006186 0.031150
k21 k110 -0.006846 0.031068
k21 k111 -0.006300 0.031137
k21 k112 -0.006306 0.031137
k21 k113 -0.006307 0.031137
k21 k114 -0.006301 0.031137
k21 k115 -0.006304 0.031139
k21 k116 -0.006306 0.031137
k21 k117 -0.006297 0.031141
k21 k118 -0.006312 0.031135
k21 k119 -0.006218 0.031142
k21 k120 -0.006307 0.031137
k21 k121 -0.006301 0.031137
k21 k122 -0.006306 0.031137
k21 k123 -0.006306 0.031137
k21 k124 -0.006300 0.031137
k21 k125 -0.006306 0.031137
k21 k126 -0.006307 0.031137
k21 k127 -0.006300 0.031138
k21 k128 -0.006308 0.031137
k21 k129 -0.006295 0.031138
k21 k130 -0.006283 0.031138
k21 k131 -0.006306 0.031137
k21 k132 -0.006306 0.031137
k21 k133 -0.006307 0.031137
k21 k134 -0.006307 0.031137
k21 k135 -0.006306 0.031137
k21 k136 -0.006291 0.031139
k21 k137 -0.006306 0.031137
k21 k138 -0.006337 0.031138
k21 k139 -0.006317 0.031131
k21 k140 -0.006305 0.031150
k21 k141 -0.006306 0.031137
k21 k142 -0.006322 0.031133
k21 k143 -0.006306 0.031137
k21 k144 -0.006307 0.031137
k21 k145 -0.006307 0.031137
k21 k146 -0.006307 0.031137
k21 k147 -0.006306 0.031137
k21 k148 -0.006335 0.031132
k21 k149 -0.006312 0.031137
k21 k150 -0.006251 0.031137
k21 k151 -0.006306 0.031137
k21 k152 -0.006306 0.031137
k21 k153 -0.006306 0.031137
k21 k154 -0.006306 0.031137
k21 k155 -0.006306 0.031137
k21 k156 -0.006307 0.031137
k21 k157 -0.006349 0.031150
k21 k158 -0.006306 0.031137
k21 k159 -0.006225 0.031143
k21 k160 -0.006303 0.031139
k21 k161 -0.006181 0.031150
k21 k162 -0.006305 0.031137
k21 k163 -0.006315 0.031136
k21 k164 -0.006306 0.031137
k21 k165 -0.006283 0.031138
k21 k166 -0.006306 0.031137
k21 k167 -0.006305 0.031137
k21 k168 -0.006304 0.031137
k21 k169 -0.006416 0.031131
k21 k170 -0.006299 0.031137
k21 k171 -0.006181 0.031129
k21 k172 -0.006307 0.031137
k21 k173 -0.006279 0.031138
k21 k174 -0.006300 0.031137
k21 k175 -0.006309 0.031137
k21 k176 -0.006311 0.031138
k21 k177 -0.006305 0.031138
k21 k178 -0.006177 0.031146
k21 k179 -0.006330 0.031137
k21 k180 -0.006296 0.031139
k21 k181 -0.006443 0.031104
k21 k182 -0.006306 0.031137
k21 k183 -0.006308 0.031137
k21 k184 -0.006236 0.031141
k21 k185 -0.006323 0.031140
k21 k186 -0.006295 0.031138
k21 k187 -0.006328 0.031132
k21 k188 -0.006294 0.031131
k21 k189 -0.006309 0.031139
k21 k190 -0.006328 0.031124
k21 k191 -0.006304 0.031135
k21 k192 -0.006357 0.031110
k21 k193 -0.006454 0.031164
k21 k194 -0.006302 0.031141
k21 k195 -0.006306 0.031137
k21 k196 -0.006309 0.031137
k21 k197 -0.006306 0.031137
k21 k198 -0.006310 0.031138
k21 k199 -0.006320 0.031137
k21 k200 -0.006342 0.031138
k21 k201 -0.006302 0.031140
k21 k202 -0.006306 0.031137
k21 k203 -0.006731 0.031011
k21 k204 -0.006304 0.031136
k21 k205 -0.006354 0.031143
k21 k206 -0.006292 0.031137
k21 k207 -0.006294 0.031137
k21 k208 -0.006301 0.031136
k21 k209 -0.006316 0.031138
k21 k210 -0.006303 0.031136
k21 k211 -0.006153 0.031096
k21 k212 -0.006279 0.031137
k21 k213 -0.006388 0.031158
k21 k214 -0.006328 0.031140
k21 k215 -0.006289 0.031136
k21 k216 -0.006307 0.031137
k21 k217 -0.006307 0.031137
k21 k218 -0.006306 0.031137
k21 k219 -0.006306 0.031137
k21 k220 -0.006307 0.031137
k21 k221 -0.006306 0.031137
k21 k222 -0.006306 0.031137
k21 k223 -0.006292 0.031138
k21 k224 -0.006293 0.031138
k21 k225 -0.006305 0.031137
k21 k226 -0.006306 0.031137
k21 k227 -0.006309 0.031137
k21 k228 -0.006305 0.031137
k21 k229 -0.006307 0.031137
k21 k230 -0.006307 0.031137
k21 k231 -0.006305 0.031137
k21 k232 -0.006309 0.031137
k21 k233 -0.006288 0.031140
k21 k234 -0.006297 0.031136
k21 k235 -0.006315 0.031141
k21 k236 -0.006309 0.031138
k21 k237 -0.006306 0.031137
k21 k238 -0.006307 0.031137
k21 k239 -0.006307 0.031137
k21 k240 -0.006296 0.031136
k21 k241 -0.006306 0.031137
k21 k242 -0.006292 0.031137
k21 k243 -0.006304 0.031137
k21 k244 -0.006298 0.031138
k21 k245 -0.006349 0.031140
k21 k246 -0.006308 0.031137
k21 k247 -0.006308 0.031139
k21 k248 -0.006304 0.031136
k21 k249 -0.006307 0.031137
k21 k250 -0.006307 0.031137
k21 k251 -0.006307 0.031137
k21 k252 -0.006311 0.031138
k21 k253 -0.006306 0.031137
k21 k254 -0.006302 0.031137
k21 k255 -0.006300 0.031140
k21 k256 -0.006307 0.031137
k21 k257 -0.006306 0.031137
k21 k258 -0.006307 0.031137
k21 k259 -0.006306 0.031137
k21 k260 -0.006307 0.031137
k21 k261 -0.006306 0.031137
k21 k262 -0.006303 0.031136
k21 k263 -0.006308 0.031137
k21 k264 -0.006307 0.031137
k21 k265 -0.006234 0.031135
k21 k266 -0.006291 0.031132
k21 k267 -0.006313 0.031137
k21 k268 -0.006309 0.031138
k21 k269 -0.006306 0.031137
k21 k270 -0.006307 0.031137
k21 k271 -0.006308 0.031137
k21 k272 -0.006303 0.031137
k21 k273 -0.006298 0.031137
k21 k274 -0.006305 0.031137
k21 k275 -0.006284 0.031138
k21 k276 -0.006283 0.031134
k21 k277 -0.006279 0.031138
k21 k278 -0.006303 0.031138
k21 k279 -0.006306 0.031137
k21 k280 -0.006328 0.031143
k21 k281 -0.006293 0.031138
k21 k282 -0.006306 0.031137
k21 k283 -0.006306 0.031137
k21 k284 -0.006307 0.031137
k21 k285 -0.006307 0.031137
k21 k286 -0.006303 0.031141
k21 k287 -0.006309 0.031137
k21 k288 -0.006300 0.031130
k21 k289 -0.006307 0.031137
k21 k290 -0.006273 0.031124
k21 k291 -0.006226 0.031136
k21 k292 -0.006313 0.031138
k21 k293 -0.006298 0.031134
k21 k294 -0.006307 0.031136
k21 k295 -0.006297 0.031143
k21 k296 -0.006314 0.031156
k21 k297 -0.006269 0.031119
k21 k298 -0.006124 0.031134
k21 k299 -0.006325 0.031134
k21 k300 -0.006299 0.031137
k21 k301 -0.006328 0.031139
k21 k302 -0.006310 0.031138
k21 k303 -0.006305 0.031137
k21 k304 -0.006311 0.031138
k21 k305 -0.006306 0.031137
k21 k306 -0.006307 0.031137
k21 k307 -0.006343 0.031137
k21 k308 -0.006298 0.031138
k21 k309 -0.006331 0.031134
k21 k310 -0.006305 0.031138
k21 k311 -0.006293 0.031132
k21 k312 -0.006700 0.031122
k21 k313 -0.006287 0.031135
k21 k314 -0.006387 0.031136
k21 k315 -0.006306 0.031137
k21 k316 -0.006202 0.031127
k21 k317 -0.006301 0.031137
k21 k318 -0.006238 0.031064
k21 k319 -0.006318 0.031158
k21 k320 -0.006215 0.031136
k21 k321 -0.006295 0.031136
k21 k322 -0.006273 0.031127
k21 k323 -0.006325 0.031137
k21 k324 -0.006306 0.031137
k21 k325 -0.006305 0.031137
k21 k326 -0.006306 0.031137
k21 k327 -0.006307 0.031137
k21 k328 -0.006299 0.031136
k21 k329 -0.006314 0.031139
k21 k330 -0.006338 0.031135
k21 k331 -0.006313 0.031137
k21 k332 -0.006329 0.031127
k21 k333 -0.006352 0.031159
k21 k334 -0.006314 0.031138
k21 k335 -0.006306 0.031137
k21 k336 -0.006345 0.031141
k21 k337 -0.006829 0.031133
k21 k338 -0.006317 0.031146
k21 k339 -0.006324 0.031107
k21 k340 -0.006420 0.031152
k21 k341 -0.006375 0.031141
k21 k342 -0.006296 0.031139
k21 k343 -0.006308 0.031137
k21 k344 -0.006306 0.031137
k21 k345 -0.006307 0.031137
k21 k346 -0.006306 0.031137
k21 k347 -0.006300 0.031137
k21 k348 -0.006299 0.031137
k21 k349 -0.006304 0.031137
k21 k350 -0.006306 0.031137
k21 k351 -0.006320 0.031135
k21 k352 -0.006298 0.031137
k21 k353 -0.006305 0.031136
k21 k354 -0.006303 0.031135
k21 k355 -0.006304 0.031137
k21 k356 -0.006306 0.031135
k21 k357 -0.006301 0.031138
k21 k358 -0.006247 0.031153
k21 k359 -0.006350 0.031132
k21 k360 -0.006306 0.031133
k21 k361 -0.006297 0.031141
k21 k362 -0.006323 0.031136
k21 k363 -0.006307 0.031137
k21 k364 -0.006302 0.031137
k21 k365 -0.006307 0.031137
k21 k366 -0.006307 0.031137
k21 k367 -0.006306 0.031137
k21 k368 -0.006306 0.031137
k21 k369 -0.006306 0.031137
k21 k370 -0.006307 0.031137
k21 k371 -0.006298 0.031138
k21 k372 -0.006307 0.031137
k21 k373 -0.006307 0.031137
k21 k374 -0.006299 0.031136
k21 k375 -0.006306 0.031137
k21 k376 -0.006308 0.031137
k21 k377 -0.006305 0.031138
k21 k378 -0.006303 0.031137
k21 k379 -0.006306 0.031137
k21 k380 -0.006307 0.031137
k21 k381 -0.006307 0.031137
k21 k382 -0.006306 0.031137
k21 k383 -0.006307 0.031137
k21 k384 -0.006306 0.031137
k21 k385 -0.006343 0.031146
k21 k386 -0.006307 0.031138
k21 k387 -0.006308 0.031137
k21 k388 -0.006305 0.031137
k21 k389 -0.006306 0.031137
k21 k390 -0.006307 0.031137
k21 k391 -0.006295 0.031135
k21 k392 -0.006308 0.031135
k21 k393 -0.006309 0.031137
k21 k394 -0.006303 0.031137
k21 k395 -0.006306 0.031137
k21 k396 -0.006296 0.031138
k21 k397 -0.006296 0.031132
k21 k398 -0.006330 0.031179
k21 k399 -0.006321 0.031136
k21 k400 -0.006296 0.031137
k21 k401 -0.006310 0.031139
k21 k402 -0.006348 0.031133
k21 k403 -0.006289 0.031135
k21 k404 -0.006318 0.031135
k21 k405 -0.006307 0.031137
k22 k23 0.000566 0.003012
k22 k24 0.000599 0.003116
k22 k25 0.000597 0.003116
k22 k26 0.000600 0.003117
k22 k27 0.000598 0.003116
k22 k28 0.000573 0.003102
k22 k29 0.000616 0.003119
k22 k30 0.000603 0.003075
k22 k31 0.000566 0.003112
k22 k32 0.000602 0.003115
k22 k33 0.000598 0.003116
k22 k34 0.000458 0.002952
k22 k35 0.000587 0.003113
k22 k36 0.000598 0.003116
k22 k37 0.000599 0.003116
k22 k38 0.000455 0.002840
k22 k39 0.000627 0.003130
k22 k40 0.000599 0.003115
k22 k41 0.000595 0.003117
k22 k42 0.000615 0.003114
k22 k43 0.000599 0.003116
k22 k44 0.000599 0.003116
k22 k45 0.000599 0.003116
k22 k46 0.000593 0.003113
k22 k47 0.000599 0.003116
k22 k48 0.000597 0.003111
k22 k49 0.000600 0.003116
k22 k50 0.000530 0.003117
k22 k51 0.000607 0.003115
k22 k52 0.000617 0.003115
k22 k53 0.000597 0.003127
k22 k54 0.000586 0.003075
k22 k55 0.000603 0.003116
k22 k56 0.000544 0.003083
k22 k57 0.000589 0.003126
k22 k58 0.000601 0.003115
k22 k59 0.000598 0.003116
k22 k60 0.000598 0.003116
k22 k61 0.000592 0.003116
k22 k62 0.000599 0.003116
k22 k63 0.000592 0.003114
k22 k64 0.000599 0.003116
k22 k65 0.000598 0.003116
k22 k66 0.000598 0.003116
k22 k67 0.000598 0.003116
k22 k68 0.000603 0.003116
k22 k69 0.000585 0.003107
k22 k70 0.000599 0.003116
k22 k71 0.000600 0.003116
k22 k72 0.000598 0.003116
k22 k73 0.000598 0.003116
k22 k74 0.000598 0.003116
k22 k75 0.000596 0.003116
k22 k76 0.000599 0.003116
k22 k77 0.000598 0.003116
k22 k78 0.000598 0.003116
k22 k79 0.000599 0.003115
k22 k80 0.000600 0.003116
k22 k81 0.000605 0.003118
k22 k82 0.000616 0.003116
k22 k83 0.000599 0.003116
k22 k84 0.000598 0.003116
k22 k85 0.000599 0.003116
k22 k86 0.000643 0.003120
k22 k87 0.000593 0.003116
k22 k88 0.000578 0.003109
k22 k89 0.000598 0.003116
k22 k90 0.000598 0.003116
k22 k91 0.000597 0.003116
k22 k92 0.000610 0.003117
k22 k93 0.000598 0.003116
k22 k94 0.000598 0.003116
k22 k95 0.000598 0.003116
k22 k96 0.000598 0.003116
k22 k97 0.000598 0.003116
k22 k98 0.000598 0.003116
k22 k99 0.000598 0.003116
k22 k100 0.000598 0.003116
k22 k101 0.000599 0.003116
k22 k102 0.000598 0.003116
k22 k103 0.000598 0.003116
k22 k104 0.000663 0.003142
k22 k105 0.000555 0.003082
k22 k106 0.000543 0.003130
k22 k107 0.000616 0.003105
k22 k108 0.000546 0.003129
k22 k109 0.000604 0.003126
k22 k110 0.000615 0.003117
k22 k111 0.000598 0.003116
k22 k112 0.000599 0.003116
k22 k113 0.000598 0.003116
k22 k114 0.000598 0.003116
k22 k115 0.000603 0.003119
k22 k116 0.000598 0.003116
k22 k117 0.000595 0.003116
k22 k118 0.000591 0.003107
k22 k119 0.000590 0.003102
k22 k120 0.000599 0.003116
k22 k121 0.000599 0.003116
k22 k122 0.000598 0.003116
k22 k123 0.000598 0.003116
k22 k124 0.000598 0.003116
k22 k125 0.000599 0.003116
k22 k126 0.000599 0.003116
k22 k127 0.000598 0.003116
k22 k128 0.000598 0.003116
k22 k129 0.000597 0.003116
k22 k130 0.000596 0.003116
k22 k131 0.000598 0.003116
k22 k132 0.000598 0.003116
k22 k133 0.000598 0.003116
k22 k134 0.000598 0.003116
k22 k135 0.000599 0.003116
k22 k136 0.000601 0.003116
k22 k137 0.000599 0.003116
k22 k138 0.000595 0.003116
k22 k139 0.000611 0.003128
k22 k140 0.000614 0.003129
k22 k141 0.000599 0.003116
k22 k142 0.000598 0.003115
k22 k143 0.000598 0.003116
k22 k144 0.000598 0.003116
k22 k145 0.000598 0.003116
k22 k146 0.000598 0.003116
k22 k147 0.000598 0.003116
k22 k148 0.000598 0.003116
k22 k149 0.000599 0.003116
k22 k150 0.000597 0.003120
k22 k151 0.000598 0.003116
k22 k152 0.000598 0.003116
k22 k153 0.000598 0.003116
k22 k154 0.000598 0.003116
k22 k155 0.000598 0.003116
k22 k156 0.000598 0.003116
k22 k157 0.000607 0.003119
k22 k158 0.000598 0.003116
k22 k159 0.000600 0.003115
k22 k160 0.000599 0.003116
k22 k161 0.000597 0.003116
k22 k162 0.000599 0.003116
k22 k163 0.000600 0.003116
k22 k164 0.000598 0.003116
k22 k165 0.000596 0.003116
k22 k166 0.000598 0.003116
k22 k167 0.000598 0.003116
k22 k168 0.000598 0.003116
k22 k169 0.000599 0.003116
k22 k170 0.000599 0.003116
k22 k171 0.000593 0.003115
k22 k172 0.000599 0.003116
k22 k173 0.000598 0.003116
k22 k174 0.000598 0.003116
k22 k175 0.000599 0.003116
k22 k176 0.000598 0.003116
k22 k177 0.000598 0.003116
k22 k178 0.000597 0.003114
k22 k179 0.000602 0.003120
k22 k180 0.000598 0.003116
k22 k181 0.000599 0.003065
k22 k182 0.000598 0.003116
k22 k183 0.000599 0.003116
k22 k184 0.000599 0.003116
k22 k185 0.000596 0.003116
k22 k186 0.000599 0.003116
k22 k187 0.000598 0.003115
k22 k188 0.000598 0.003115
k22 k189 0.000598 0.003116
k22 k190 0.000593 0.003115
k22 k191 0.000596 0.003114
k22 k192 0.000603 0.003123
k22 k193 0.000617 0.003131
k22 k194 0.000600 0.003116
k22 k195 0.000598 0.003116
k22 k196 0.000599 0.003116
k22 k197 0.000598 0.003116
k22 k198 0.000599 0.003116
k22 k199 0.000603 0.003118
k22 k200 0.000599 0.003116
k22 k201 0.000598 0.003116
k22 k202 0.000598 0.003116
k22 k203 0.000549 0.003069
k22 k204 0.000598 0.003116
k22 k205 0.000603 0.003118
k22 k206 0.000598 0.003116
k22 k207 0.000600 0.003117
k22 k208 0.000599 0.003116
k22 k209 0.000599 0.003116
k22 k210 0.000598 0.003116
k22 k211 0.000582 0.003110
k22 k212 0.000598 0.003111
k22 k213 0.000584 0.003125
k22 k214 0.000600 0.003116
k22 k215 0.000597 0.003115
k22 k216 0.000598 0.003116
k22 k217 0.000598 0.003116
k22 k218 0.000598 0.003116
k22 k219 0.000598 0.003116
k22 k220 0.000598 0.003116
k22 k221 0.000598 0.003116
k22 k222 0.000598 0.003116
k22 k223 0.000603 0.003121
k22 k224 0.000597 0.003115
k22 k225 0.000598 0.003116
k22 k226 0.000599 0.003116
k22 k227 0.000598 0.003116
k22 k228 0.000598 0.003116
k22 k229 0.000599 0.003116
k22 k230 0.000599 0.003116
k22 k231 0.000598 0.003116
k22 k232 0.000597 0.003116
k22 k233 0.000597 0.003116
k22 k234 0.000600 0.003118
k22 k235 0.000598 0.003116
k22 k236 0.000598 0.003116
k22 k237 0.000598 0.003116
k22 k238 0.000599 0.003116
k22 k239 0.000598 0.003116
k22 k240 0.000598 0.003116
k22 k241 0.000598 0.003116
k22 k242 0.000600 0.003116
k22 k243 0.000599 0.003116
k22 k244 0.000597 0.003116
k22 k245 0.000598 0.003116
k22 k246 0.000598 0.003116
k22 k247 0.000598 0.003116
k22 k248 0.000598 0.003116
k22 k249 0.000598 0.003116
k22 k250 0.000599 0.003116
k22 k251 0.000599 0.003116
k22 k252 0.000599 0.003116
k22 k253 0.000598 0.003116
k22 k254 0.000599 0.003116
k22 k255 0.000598 0.003116
k22 k256 0.000599 0.003116
k22 k257 0.000598 0.003116
k22 k258 0.000598 0.003116
k22 k259 0.000598 0.003116
k22 k260 0.000599 0.003116
k22 k261 0.000598 0.003116
k22 k262 0.000598 0.003116
k22 k263 0.000599 0.003116
k22 k264 0.000598 0.003116
k22 k265 0.000598 0.003120
k22 k266 0.000599 0.003116
k22 k267 0.000599 0.003116
k22 k268 0.000598 0.003116
k22 k269 0.000598 0.003116
k22 k270 0.000599 0.003116
k22 k271 0.000599 0.003116
k22 k272 0.000598 0.003116
k22 k273 0.000598 0.003116
k22 k274 0.000599 0.003116
k22 k275 0.000598 0.003117
k22 k276 0.000590 0.003104
k22 k277 0.000598 0.003116
k22 k278 0.000598 0.003116
k22 k279 0.000598 0.003116
k22 k280 0.000598 0.003116
k22 k281 0.000599 0.003116
k22 k282 0.000598 0.003116
k22 k283 0.000598 0.003116
k22 k284 0.000599 0.003116
k22 k285 0.000598 0.003116
k22 k286 0.000599 0.003116
k22 k287 0.000598 0.003116
k22 k288 0.000592 0.003101
k22 k289 0.000598 0.003116
k22 k290 0.000603 0.003115
k22 k291 0.000640 0.003172
k22 k292 0.000598 0.003116
k22 k293 0.000593 0.003117
k22 k294 0.000601 0.003116
k22 k295 0.000582 0.003116
k22 k296 0.000598 0.003116
k22 k297 0.000584 0.003117
k22 k298 0.000684 0.003206
k22 k299 0.000605 0.003115
k22 k300 0.000599 0.003116
k22 k301 0.000597 0.003116
k22 k302 0.000599 0.003116
k22 k303 0.000599 0.003116
k22 k304 0.000599 0.003116
k22 k305 0.000599 0.003116
k22 k306 0.000598 0.003116
k22 k307 0.000599 0.003116
k22 k308 0.000598 0.003116
k22 k309 0.000598 0.003116
k22 k310 0.000599 0.003116
k22 k311 0.000598 0.003117
k22 k312 0.000587 0.003113
k22 k313 0.000599 0.003116
k22 k314 0.000602 0.003116
k22 k315 0.000598 0.003116
k22 k316 0.000578 0.003111
k22 k317 0.000599 0.003116
k22 k318 0.000620 0.003123
k22 k319 0.000600 0.003115
k22 k320 0.000603 0.003117
k22 k321 0.000598 0.003116
k22 k322 0.000599 0.003116
k22 k323 0.000599 0.003117
k22 k324 0.000599 0.003116
k22 k325 0.000598 0.003116
k22 k326 0.000598 0.003116
k22 k327 0.000599 0.003116
k22 k328 0.000598 0.003116
k22 k329 0.000599 0.003116
k22 k330 0.000598 0.003116
k22 k331 0.000598 0.003116
k22 k332 0.000601 0.003116
k22 k333 0.000605 0.003116
k22 k334 0.000598 0.003116
k22 k335 0.000598 0.003116
k22 k336 0.000600 0.003116
k22 k337 0.000615 0.003122
k22 k338 0.000601 0.003117
k22 k339 0.000614 0.003118
k22 k340 0.000596 0.003119
k22 k341 0.000597 0.003115
k22 k342 0.000599 0.003116
k22 k343 0.000599 0.003116
k22 k344 0.000598 0.003116
k22 k345 0.000598 0.003116
k22 k346 0.000598 0.003116
k22 k347 0.000599 0.003116
k22 k348 0.000598 0.003116
k22 k349 0.000599 0.003116
k22 k350 0.000598 0.003116
k22 k351 0.000598 0.003116
k22 k352 0.000598 0.003116
k22 k353 0.000598 0.003116
k22 k354 0.000596 0.003116
k22 k355 0.000598 0.003116
k22 k356 0.000596 0.003115
k22 k357 0.000598 0.003116
k22 k358 0.000596 0.003116
k22 k359 0.000599 0.003116
k22 k360 0.000598 0.003116
k22 k361 0.000596 0.003116
k22 k362 0.000597 0.003116
k22 k363 0.000598 0.003116
k22 k364 0.000598 0.003116
k22 k365 0.000598 0.003116
k22 k366 0.000598 0.003116
k22 k367 0.000598 0.003116
k22 k368 0.000598 0.003116
k22 k369 0.000598 0.003116
k22 k370 0.000598 0.003116
k22 k371 0.000598 0.003116
k22 k372 0.000598 0.003116
k22 k373 0.000598 0.003116
k22 k374 0.000598 0.003116
k22 k375 0.000598 0.003116
k22 k376 0.000598 0.003116
k22 k377 0.000599 0.003116
k22 k378 0.000598 0.003116
k22 k379 0.000599 0.003116
k22 k380 0.000598 0.003116
k22 k381 0.000599 0.003116
k22 k382 0.000598 0.003116
k22 k383 0.000598 0.003116
k22 k384 0.000598 0.003116
k22 k385 0.000599 0.003116
k22 k386 0.000598 0.003116
k22 k387 0.000598 0.003116
k22 k388 0.000598 0.003116
k22 k389 0.000598 0.003116
k22 k390 0.000598 0.003116
k22 k391 0.000600 0.003116
