Parameter S1 S1_conf ST ST_conf
k119 k204 0.001612 0.002732
k119 k205 0.001612 0.002732
k119 k206 0.001610 0.002732
k119 k207 0.001613 0.002733
k119 k208 0.001610 0.002731
k119 k209 0.001610 0.002732
k119 k210 0.001609 0.002732
k119 k211 0.001607 0.002732
k119 k212 0.001606 0.002727
k119 k213 0.001604 0.002738
k119 k214 0.001614 0.002731
k119 k215 0.001610 0.002732
k119 k216 0.001611 0.002732
k119 k217 0.001611 0.002732
k119 k218 0.001611 0.002732
k119 k219 0.001611 0.002732
k119 k220 0.001611 0.002732
k119 k221 0.001611 0.002732
k119 k222 0.001611 0.002732
k119 k223 0.001613 0.002738
k119 k224 0.001611 0.002732
k119 k225 0.001611 0.002732
k119 k226 0.001611 0.002732
k119 k227 0.001611 0.002732
k119 k228 0.001611 0.002732
k119 k229 0.001611 0.002732
k119 k230 0.001611 0.002732
k119 k231 0.001611 0.002732
k119 k232 0.001610 0.002732
k119 k233 0.001612 0.002732
k119 k234 0.001614 0.002734
k119 k235 0.001611 0.002732
k119 k236 0.001611 0.002732
k119 k237 0.001611 0.002732
k119 k238 0.001611 0.002732
k119 k239 0.001611 0.002732
k119 k240 0.001611 0.002732
k119 k241 0.001611 0.002732
k119 k242 0.001613 0.002733
k119 k243 0.001611 0.002732
k119 k244 0.001601 0.002724
k119 k245 0.001607 0.002727
k119 k246 0.001611 0.002732
k119 k247 0.001611 0.002732
k119 k248 0.001611 0.002732
k119 k249 0.001611 0.002732
k119 k250 0.001611 0.002732
k119 k251 0.001611 0.002732
k119 k252 0.001610 0.002732
k119 k253 0.001611 0.002732
k119 k254 0.001611 0.002732
k119 k255 0.001610 0.002731
k119 k256 0.001611 0.002732
k119 k257 0.001611 0.002732
k119 k258 0.001611 0.002732
k119 k259 0.001611 0.002732
k119 k260 0.001611 0.002732
k119 k261 0.001611 0.002732
k119 k262 0.001610 0.002732
k119 k263 0.001611 0.002732
k119 k264 0.001611 0.002732
k119 k265 0.001615 0.002736
k119 k266 0.001610 0.002732
k119 k267 0.001611 0.002732
k119 k268 0.001612 0.002732
k119 k269 0.001611 0.002732
k119 k270 0.001611 0.002732
k119 k271 0.001611 0.002732
k119 k272 0.001612 0.002732
k119 k273 0.001611 0.002732
k119 k274 0.001611 0.002732
k119 k275 0.001612 0.002732
k119 k276 0.001600 0.002722
k119 k277 0.001611 0.002732
k119 k278 0.001611 0.002732
k119 k279 0.001611 0.002732
k119 k280 0.001611 0.002732
k119 k281 0.001614 0.002732
k119 k282 0.001611 0.002732
k119 k283 0.001611 0.002732
k119 k284 0.001611 0.002732
k119 k285 0.001611 0.002732
k119 k286 0.001614 0.002733
k119 k287 0.001611 0.002732
k119 k288 0.001610 0.002731
k119 k289 0.001611 0.002732
k119 k290 0.001609 0.002732
k119 k291 0.001628 0.002747
k119 k292 0.001610 0.002732
k119 k293 0.001616 0.002737
k119 k294 0.001613 0.002733
k119 k295 0.001625 0.002729
k119 k296 0.001610 0.002728
k119 k297 0.001626 0.002740
k119 k298 0.001692 0.002799
k119 k299 0.001599 0.002739
k119 k300 0.001611 0.002732
k119 k301 0.001611 0.002732
k119 k302 0.001607 0.002731
k119 k303 0.001611 0.002732
k119 k304 0.001611 0.002732
k119 k305 0.001611 0.002732
k119 k306 0.001611 0.002732
k119 k307 0.001606 0.002732
k119 k308 0.001612 0.002732
k119 k309 0.001614 0.002732
k119 k310 0.001611 0.002732
k119 k311 0.001617 0.002731
k119 k312 0.001624 0.002742
k119 k313 0.001610 0.002732
k119 k314 0.001625 0.002733
k119 k315 0.001611 0.002732
k119 k316 0.001710 0.002729
k119 k317 0.001614 0.002731
k119 k318 0.001639 0.002744
k119 k319 0.001626 0.002737
k119 k320 0.001602 0.002732
k119 k321 0.001607 0.002732
k119 k322 0.001611 0.002732
k119 k323 0.001619 0.002732
k119 k324 0.001611 0.002732
k119 k325 0.001611 0.002732
k119 k326 0.001611 0.002732
k119 k327 0.001611 0.002732
k119 k328 0.001608 0.002732
k119 k329 0.001612 0.002732
k119 k330 0.001609 0.002731
k119 k331 0.001610 0.002732
k119 k332 0.001604 0.002732
k119 k333 0.001591 0.002720
k119 k334 0.001613 0.002732
k119 k335 0.001611 0.002732
k119 k336 0.001592 0.002731
k119 k337 0.001644 0.002723
k119 k338 0.001615 0.002732
k119 k339 0.001606 0.002735
k119 k340 0.001587 0.002736
k119 k341 0.001614 0.002734
k119 k342 0.001612 0.002732
k119 k343 0.001611 0.002732
k119 k344 0.001611 0.002732
k119 k345 0.001611 0.002732
k119 k346 0.001611 0.002732
k119 k347 0.001611 0.002732
k119 k348 0.001611 0.002732
k119 k349 0.001611 0.002732
k119 k350 0.001611 0.002732
k119 k351 0.001611 0.002732
k119 k352 0.001611 0.002732
k119 k353 0.001610 0.002732
k119 k354 0.001609 0.002732
k119 k355 0.001611 0.002732
k119 k356 0.001620 0.002732
k119 k357 0.001604 0.002732
k119 k358 0.001616 0.002732
k119 k359 0.001611 0.002732
k119 k360 0.001615 0.002732
k119 k361 0.001611 0.002731
k119 k362 0.001611 0.002734
k119 k363 0.001611 0.002732
k119 k364 0.001611 0.002732
k119 k365 0.001611 0.002732
k119 k366 0.001611 0.002732
k119 k367 0.001611 0.002732
k119 k368 0.001611 0.002732
k119 k369 0.001611 0.002732
k119 k370 0.001611 0.002732
k119 k371 0.001611 0.002732
k119 k372 0.001611 0.002732
k119 k373 0.001611 0.002732
k119 k374 0.001610 0.002732
k119 k375 0.001611 0.002732
k119 k376 0.001611 0.002732
k119 k377 0.001610 0.002732
k119 k378 0.001611 0.002732
k119 k379 0.001611 0.002732
k119 k380 0.001611 0.002732
k119 k381 0.001611 0.002732
k119 k382 0.001611 0.002732
k119 k383 0.001611 0.002732
k119 k384 0.001611 0.002732
k119 k385 0.001612 0.002732
k119 k386 0.001611 0.002732
k119 k387 0.001611 0.002732
k119 k388 0.001611 0.002732
k119 k389 0.001611 0.002732
k119 k390 0.001611 0.002732
k119 k391 0.001613 0.002732
k119 k392 0.001611 0.002732
k119 k393 0.001610 0.002732
k119 k394 0.001611 0.002732
k119 k395 0.001611 0.002732
k119 k396 0.001607 0.002732
k119 k397 0.001609 0.002732
k119 k398 0.001593 0.002731
k119 k399 0.001608 0.002732
k119 k400 0.001618 0.002731
k119 k401 0.001612 0.002732
k119 k402 0.001609 0.002732
k119 k403 0.001615 0.002732
k119 k404 0.001616 0.002734
k119 k405 0.001612 0.002732
k120 k121 0.000720 0.001418
k120 k122 0.000720 0.001418
k120 k123 0.000720 0.001418
k120 k124 0.000720 0.001418
k120 k125 0.000720 0.001418
k120 k126 0.000720 0.001418
k120 k127 0.000720 0.001418
k120 k128 0.000720 0.001418
k120 k129 0.000720 0.001418
k120 k130 0.000720 0.001418
k120 k131 0.000720 0.001418
k120 k132 0.000720 0.001418
k120 k133 0.000720 0.001418
k120 k134 0.000720 0.001418
k120 k135 0.000720 0.001418
k120 k136 0.000720 0.001418
k120 k137 0.000720 0.001418
k120 k138 0.000721 0.001418
k120 k139 0.000721 0.001420
k120 k140 0.000722 0.001420
k120 k141 0.000720 0.001418
k120 k142 0.000720 0.001418
k120 k143 0.000720 0.001418
k120 k144 0.000720 0.001418
k120 k145 0.000720 0.001418
k120 k146 0.000720 0.001418
k120 k147 0.000720 0.001418
k120 k148 0.000720 0.001418
k120 k149 0.000720 0.001418
k120 k150 0.000721 0.001418
k120 k151 0.000720 0.001418
k120 k152 0.000720 0.001418
k120 k153 0.000720 0.001418
k120 k154 0.000720 0.001418
k120 k155 0.000720 0.001418
k120 k156 0.000720 0.001418
k120 k157 0.000720 0.001418
k120 k158 0.000720 0.001418
k120 k159 0.000720 0.001418
k120 k160 0.000720 0.001418
k120 k161 0.000720 0.001418
k120 k162 0.000720 0.001418
k120 k163 0.000720 0.001418
k120 k164 0.000720 0.001418
k120 k165 0.000720 0.001418
k120 k166 0.000720 0.001418
k120 k167 0.000720 0.001418
k120 k168 0.000720 0.001418
k120 k169 0.000720 0.001418
k120 k170 0.000720 0.001418
k120 k171 0.000720 0.001418
k120 k172 0.000720 0.001418
k120 k173 0.000720 0.001418
k120 k174 0.000720 0.001418
k120 k175 0.000720 0.001418
k120 k176 0.000720 0.001418
k120 k177 0.000720 0.001418
k120 k178 0.000719 0.001415
k120 k179 0.000724 0.001425
k120 k180 0.000720 0.001418
k120 k181 0.000668 0.001316
k120 k182 0.000720 0.001418
k120 k183 0.000720 0.001418
k120 k184 0.000720 0.001418
k120 k185 0.000720 0.001418
k120 k186 0.000721 0.001419
k120 k187 0.000721 0.001418
k120 k188 0.000720 0.001418
k120 k189 0.000720 0.001418
k120 k190 0.000720 0.001418
k120 k191 0.000718 0.001413
k120 k192 0.000728 0.001433
k120 k193 0.000732 0.001441
k120 k194 0.000720 0.001418
k120 k195 0.000720 0.001418
k120 k196 0.000720 0.001418
k120 k197 0.000720 0.001418
k120 k198 0.000720 0.001418
k120 k199 0.000721 0.001419
k120 k200 0.000720 0.001418
k120 k201 0.000720 0.001418
k120 k202 0.000720 0.001418
k120 k203 0.000663 0.001305
k120 k204 0.000721 0.001419
k120 k205 0.000720 0.001418
k120 k206 0.000720 0.001418
k120 k207 0.000722 0.001421
k120 k208 0.000720 0.001417
k120 k209 0.000720 0.001418
k120 k210 0.000721 0.001418
k120 k211 0.000720 0.001418
k120 k212 0.000716 0.001410
k120 k213 0.000729 0.001435
k120 k214 0.000720 0.001417
k120 k215 0.000720 0.001418
k120 k216 0.000720 0.001418
k120 k217 0.000720 0.001418
k120 k218 0.000720 0.001418
k120 k219 0.000720 0.001418
k120 k220 0.000720 0.001418
k120 k221 0.000720 0.001418
k120 k222 0.000720 0.001418
k120 k223 0.000726 0.001429
k120 k224 0.000720 0.001417
k120 k225 0.000720 0.001418
k120 k226 0.000720 0.001418
k120 k227 0.000720 0.001418
k120 k228 0.000720 0.001418
k120 k229 0.000720 0.001418
k120 k230 0.000720 0.001418
k120 k231 0.000720 0.001418
k120 k232 0.000720 0.001418
k120 k233 0.000721 0.001418
k120 k234 0.000723 0.001422
k120 k235 0.000721 0.001418
k120 k236 0.000720 0.001418
k120 k237 0.000720 0.001418
k120 k238 0.000720 0.001418
k120 k239 0.000720 0.001418
k120 k240 0.000720 0.001418
k120 k241 0.000720 0.001418
k120 k242 0.000720 0.001418
k120 k243 0.000720 0.001418
k120 k244 0.000720 0.001417
k120 k245 0.000720 0.001418
k120 k246 0.000720 0.001418
k120 k247 0.000720 0.001418
k120 k248 0.000720 0.001418
k120 k249 0.000720 0.001418
k120 k250 0.000720 0.001418
k120 k251 0.000720 0.001418
k120 k252 0.000720 0.001418
k120 k253 0.000720 0.001418
k120 k254 0.000720 0.001418
k120 k255 0.000720 0.001418
k120 k256 0.000720 0.001418
k120 k257 0.000720 0.001418
k120 k258 0.000720 0.001418
k120 k259 0.000720 0.001418
k120 k260 0.000720 0.001418
k120 k261 0.000720 0.001418
k120 k262 0.000720 0.001418
k120 k263 0.000720 0.001418
k120 k264 0.000720 0.001418
k120 k265 0.000725 0.001426
k120 k266 0.000721 0.001418
k120 k267 0.000721 0.001418
k120 k268 0.000720 0.001418
k120 k269 0.000720 0.001418
k120 k270 0.000720 0.001418
k120 k271 0.000720 0.001418
k120 k272 0.000720 0.001418
k120 k273 0.000720 0.001418
k120 k274 0.000720 0.001418
k120 k275 0.000721 0.001419
k120 k276 0.000711 0.001399
k120 k277 0.000720 0.001418
k120 k278 0.000720 0.001418
k120 k279 0.000720 0.001418
k120 k280 0.000720 0.001418
k120 k281 0.000721 0.001418
k120 k282 0.000720 0.001418
k120 k283 0.000720 0.001418
k120 k284 0.000720 0.001418
k120 k285 0.000720 0.001418
k120 k286 0.000721 0.001418
k120 k287 0.000720 0.001418
k120 k288 0.000720 0.001417
k120 k289 0.000720 0.001418
k120 k290 0.000721 0.001418
k120 k291 0.000734 0.001445
k120 k292 0.000721 0.001418
k120 k293 0.000720 0.001417
k120 k294 0.000721 0.001419
k120 k295 0.000720 0.001418
k120 k296 0.000720 0.001417
k120 k297 0.000729 0.001435
k120 k298 0.000772 0.001520
k120 k299 0.000719 0.001416
k120 k300 0.000720 0.001418
k120 k301 0.000720 0.001418
k120 k302 0.000720 0.001418
k120 k303 0.000720 0.001418
k120 k304 0.000720 0.001418
k120 k305 0.000720 0.001418
k120 k306 0.000720 0.001418
k120 k307 0.000720 0.001418
k120 k308 0.000720 0.001418
k120 k309 0.000720 0.001418
k120 k310 0.000720 0.001418
k120 k311 0.000720 0.001418
k120 k312 0.000717 0.001411
k120 k313 0.000720 0.001418
k120 k314 0.000720 0.001418
k120 k315 0.000720 0.001418
k120 k316 0.000720 0.001418
k120 k317 0.000720 0.001418
k120 k318 0.000730 0.001438
k120 k319 0.000720 0.001417
k120 k320 0.000720 0.001418
k120 k321 0.000720 0.001418
k120 k322 0.000720 0.001418
k120 k323 0.000720 0.001418
k120 k324 0.000720 0.001418
k120 k325 0.000720 0.001418
k120 k326 0.000720 0.001418
k120 k327 0.000720 0.001418
k120 k328 0.000720 0.001418
k120 k329 0.000720 0.001418
k120 k330 0.000720 0.001417
k120 k331 0.000720 0.001418
k120 k332 0.000720 0.001418
k120 k333 0.000714 0.001404
k120 k334 0.000720 0.001418
k120 k335 0.000720 0.001418
k120 k336 0.000720 0.001418
k120 k337 0.000720 0.001418
k120 k338 0.000721 0.001419
k120 k339 0.000722 0.001419
k120 k340 0.000722 0.001422
k120 k341 0.000720 0.001418
k120 k342 0.000720 0.001418
k120 k343 0.000720 0.001418
k120 k344 0.000720 0.001418
k120 k345 0.000720 0.001418
k120 k346 0.000720 0.001418
k120 k347 0.000720 0.001418
k120 k348 0.000720 0.001418
k120 k349 0.000720 0.001418
k120 k350 0.000720 0.001418
k120 k351 0.000720 0.001418
k120 k352 0.000720 0.001418
k120 k353 0.000720 0.001418
k120 k354 0.000720 0.001418
k120 k355 0.000720 0.001418
k120 k356 0.000720 0.001418
k120 k357 0.000720 0.001418
k120 k358 0.000720 0.001418
k120 k359 0.000720 0.001418
k120 k360 0.000720 0.001417
k120 k361 0.000720 0.001418
k120 k362 0.000720 0.001418
k120 k363 0.000720 0.001418
k120 k364 0.000720 0.001418
k120 k365 0.000720 0.001418
k120 k366 0.000720 0.001418
k120 k367 0.000720 0.001418
k120 k368 0.000720 0.001418
k120 k369 0.000720 0.001418
k120 k370 0.000720 0.001418
k120 k371 0.000720 0.001418
k120 k372 0.000720 0.001418
k120 k373 0.000720 0.001418
k120 k374 0.000720 0.001418
k120 k375 0.000720 0.001418
k120 k376 0.000720 0.001418
k120 k377 0.000720 0.001418
k120 k378 0.000720 0.001418
k120 k379 0.000720 0.001418
k120 k380 0.000720 0.001418
k120 k381 0.000720 0.001418
k120 k382 0.000720 0.001418
k120 k383 0.000720 0.001418
k120 k384 0.000720 0.001418
k120 k385 0.000720 0.001418
k120 k386 0.000720 0.001418
k120 k387 0.000720 0.001418
k120 k388 0.000720 0.001418
k120 k389 0.000720 0.001418
k120 k390 0.000720 0.001418
k120 k391 0.000721 0.001418
k120 k392 0.000720 0.001418
k120 k393 0.000720 0.001418
k120 k394 0.000720 0.001418
k120 k395 0.000720 0.001418
k120 k396 0.000721 0.001418
k120 k397 0.000720 0.001418
k120 k398 0.000721 0.001418
k120 k399 0.000720 0.001418
k120 k400 0.000720 0.001418
k120 k401 0.000720 0.001418
k120 k402 0.000721 0.001418
k120 k403 0.000721 0.001418
k120 k404 0.000720 0.001418
k120 k405 0.000720 0.001418
k121 k122 0.000673 0.001450
k121 k123 0.000673 0.001450
k121 k124 0.000673 0.001450
k121 k125 0.000673 0.001450
k121 k126 0.000673 0.001450
k121 k127 0.000673 0.001450
k121 k128 0.000673 0.001450
k121 k129 0.000673 0.001449
k121 k130 0.000673 0.001450
k121 k131 0.000673 0.001450
k121 k132 0.000673 0.001450
k121 k133 0.000673 0.001450
k121 k134 0.000673 0.001450
k121 k135 0.000673 0.001450
k121 k136 0.000673 0.001450
k121 k137 0.000673 0.001449
k121 k138 0.000674 0.001450
k121 k139 0.000674 0.001452
k121 k140 0.000675 0.001452
k121 k141 0.000673 0.001450
k121 k142 0.000673 0.001450
k121 k143 0.000673 0.001450
k121 k144 0.000673 0.001450
k121 k145 0.000673 0.001450
k121 k146 0.000673 0.001450
k121 k147 0.000673 0.001450
k121 k148 0.000673 0.001450
k121 k149 0.000673 0.001450
k121 k150 0.000673 0.001450
k121 k151 0.000673 0.001450
k121 k152 0.000673 0.001450
k121 k153 0.000673 0.001450
k121 k154 0.000673 0.001450
k121 k155 0.000673 0.001450
k121 k156 0.000673 0.001450
k121 k157 0.000673 0.001450
k121 k158 0.000673 0.001450
k121 k159 0.000673 0.001450
k121 k160 0.000673 0.001449
k121 k161 0.000675 0.001449
k121 k162 0.000673 0.001450
k121 k163 0.000673 0.001450
k121 k164 0.000673 0.001450
k121 k165 0.000673 0.001450
k121 k166 0.000673 0.001450
k121 k167 0.000673 0.001450
k121 k168 0.000673 0.001450
k121 k169 0.000673 0.001450
k121 k170 0.000673 0.001450
k121 k171 0.000672 0.001450
k121 k172 0.000673 0.001450
k121 k173 0.000673 0.001450
k121 k174 0.000673 0.001450
k121 k175 0.000673 0.001450
k121 k176 0.000673 0.001450
k121 k177 0.000673 0.001450
k121 k178 0.000672 0.001447
k121 k179 0.000678 0.001457
k121 k180 0.000673 0.001450
k121 k181 0.000620 0.001350
k121 k182 0.000673 0.001450
k121 k183 0.000673 0.001449
k121 k184 0.000673 0.001450
k121 k185 0.000672 0.001449
k121 k186 0.000674 0.001451
k121 k187 0.000673 0.001450
k121 k188 0.000672 0.001449
k121 k189 0.000673 0.001450
k121 k190 0.000674 0.001450
k121 k191 0.000671 0.001445
k121 k192 0.000679 0.001464
k121 k193 0.000686 0.001473
k121 k194 0.000673 0.001450
k121 k195 0.000673 0.001450
k121 k196 0.000673 0.001450
k121 k197 0.000673 0.001450
k121 k198 0.000673 0.001450
k121 k199 0.000674 0.001451
k121 k200 0.000673 0.001450
k121 k201 0.000673 0.001450
k121 k202 0.000673 0.001450
k121 k203 0.000614 0.001339
k121 k204 0.000673 0.001451
k121 k205 0.000673 0.001450
k121 k206 0.000673 0.001449
k121 k207 0.000674 0.001452
k121 k208 0.000672 0.001449
k121 k209 0.000673 0.001449
k121 k210 0.000673 0.001450
k121 k211 0.000672 0.001449
k121 k212 0.000670 0.001441
k121 k213 0.000682 0.001467
k121 k214 0.000672 0.001448
k121 k215 0.000674 0.001450
k121 k216 0.000673 0.001450
k121 k217 0.000673 0.001450
k121 k218 0.000673 0.001450
k121 k219 0.000673 0.001450
k121 k220 0.000673 0.001450
k121 k221 0.000673 0.001450
k121 k222 0.000673 0.001450
k121 k223 0.000679 0.001460
k121 k224 0.000673 0.001449
k121 k225 0.000673 0.001449
k121 k226 0.000674 0.001450
k121 k227 0.000674 0.001450
k121 k228 0.000673 0.001449
k121 k229 0.000673 0.001450
k121 k230 0.000673 0.001450
k121 k231 0.000673 0.001450
k121 k232 0.000673 0.001450
k121 k233 0.000673 0.001450
k121 k234 0.000675 0.001454
k121 k235 0.000673 0.001450
k121 k236 0.000673 0.001450
k121 k237 0.000673 0.001450
k121 k238 0.000673 0.001450
k121 k239 0.000673 0.001450
k121 k240 0.000673 0.001450
k121 k241 0.000673 0.001450
k121 k242 0.000673 0.001450
k121 k243 0.000673 0.001450
k121 k244 0.000673 0.001449
k121 k245 0.000672 0.001450
k121 k246 0.000673 0.001450
k121 k247 0.000673 0.001450
k121 k248 0.000674 0.001450
k121 k249 0.000673 0.001450
k121 k250 0.000673 0.001450
k121 k251 0.000673 0.001450
k121 k252 0.000673 0.001450
k121 k253 0.000673 0.001450
k121 k254 0.000673 0.001450
k121 k255 0.000673 0.001449
k121 k256 0.000673 0.001450
k121 k257 0.000674 0.001450
k121 k258 0.000673 0.001450
k121 k259 0.000673 0.001450
k121 k260 0.000673 0.001450
k121 k261 0.000673 0.001450
k121 k262 0.000673 0.001450
k121 k263 0.000673 0.001450
k121 k264 0.000673 0.001450
k121 k265 0.000677 0.001458
k121 k266 0.000673 0.001450
k121 k267 0.000673 0.001450
k121 k268 0.000673 0.001450
k121 k269 0.000673 0.001450
k121 k270 0.000673 0.001450
k121 k271 0.000673 0.001450
k121 k272 0.000673 0.001450
k121 k273 0.000673 0.001450
k121 k274 0.000673 0.001450
k121 k275 0.000675 0.001451
k121 k276 0.000663 0.001431
k121 k277 0.000672 0.001449
k121 k278 0.000673 0.001450
k121 k279 0.000673 0.001450
k121 k280 0.000673 0.001450
k121 k281 0.000675 0.001450
k121 k282 0.000673 0.001450
k121 k283 0.000673 0.001450
k121 k284 0.000673 0.001450
k121 k285 0.000673 0.001450
k121 k286 0.000672 0.001450
k121 k287 0.000673 0.001450
k121 k288 0.000673 0.001449
k121 k289 0.000673 0.001450
k121 k290 0.000673 0.001450
k121 k291 0.000685 0.001476
k121 k292 0.000675 0.001450
k121 k293 0.000673 0.001448
k121 k294 0.000674 0.001450
k121 k295 0.000671 0.001450
k121 k296 0.000673 0.001449
k121 k297 0.000683 0.001466
k121 k298 0.000725 0.001549
k121 k299 0.000676 0.001447
k121 k300 0.000673 0.001450
k121 k301 0.000673 0.001450
k121 k302 0.000673 0.001450
k121 k303 0.000673 0.001450
k121 k304 0.000673 0.001450
k121 k305 0.000673 0.001450
k121 k306 0.000673 0.001450
k121 k307 0.000673 0.001450
k121 k308 0.000673 0.001450
k121 k309 0.000673 0.001449
k121 k310 0.000673 0.001450
k121 k311 0.000674 0.001450
k121 k312 0.000660 0.001442
k121 k313 0.000673 0.001450
k121 k314 0.000672 0.001450
k121 k315 0.000673 0.001450
k121 k316 0.000675 0.001450
k121 k317 0.000673 0.001450
k121 k318 0.000684 0.001469
k121 k319 0.000674 0.001449
k121 k320 0.000673 0.001449
k121 k321 0.000673 0.001450
k121 k322 0.000673 0.001450
k121 k323 0.000673 0.001450
k121 k324 0.000673 0.001450
k121 k325 0.000673 0.001450
k121 k326 0.000673 0.001450
k121 k327 0.000673 0.001450
k121 k328 0.000673 0.001449
k121 k329 0.000673 0.001450
k121 k330 0.000673 0.001449
k121 k331 0.000673 0.001450
k121 k332 0.000676 0.001449
k121 k333 0.000667 0.001435
k121 k334 0.000673 0.001450
k121 k335 0.000673 0.001450
k121 k336 0.000676 0.001450
k121 k337 0.000680 0.001449
k121 k338 0.000674 0.001450
k121 k339 0.000685 0.001451
k121 k340 0.000673 0.001453
k121 k341 0.000672 0.001450
k121 k342 0.000673 0.001450
k121 k343 0.000673 0.001450
k121 k344 0.000673 0.001450
k121 k345 0.000673 0.001450
k121 k346 0.000673 0.001450
k121 k347 0.000673 0.001450
k121 k348 0.000673 0.001450
k121 k349 0.000673 0.001450
k121 k350 0.000673 0.001450
k121 k351 0.000673 0.001450
k121 k352 0.000673 0.001450
k121 k353 0.000673 0.001450
k121 k354 0.000672 0.001449
k121 k355 0.000673 0.001450
k121 k356 0.000673 0.001449
k121 k357 0.000673 0.001450
k121 k358 0.000673 0.001450
k121 k359 0.000673 0.001450
k121 k360 0.000672 0.001449
k121 k361 0.000673 0.001449
k121 k362 0.000669 0.001449
k121 k363 0.000673 0.001450
k121 k364 0.000673 0.001450
k121 k365 0.000673 0.001450
k121 k366 0.000673 0.001450
k121 k367 0.000673 0.001450
k121 k368 0.000673 0.001450
k121 k369 0.000673 0.001450
