Parameter S1 S1_conf ST ST_conf
k87 k161 -0.000808 0.001717
k87 k162 -0.000811 0.001716
k87 k163 -0.000811 0.001716
k87 k164 -0.000811 0.001716
k87 k165 -0.000810 0.001716
k87 k166 -0.000810 0.001716
k87 k167 -0.000811 0.001716
k87 k168 -0.000811 0.001716
k87 k169 -0.000812 0.001716
k87 k170 -0.000810 0.001716
k87 k171 -0.000808 0.001714
k87 k172 -0.000811 0.001716
k87 k173 -0.000810 0.001716
k87 k174 -0.000811 0.001716
k87 k175 -0.000811 0.001716
k87 k176 -0.000811 0.001716
k87 k177 -0.000811 0.001716
k87 k178 -0.000815 0.001719
k87 k179 -0.000807 0.001710
k87 k180 -0.000810 0.001716
k87 k181 -0.000852 0.001807
k87 k182 -0.000811 0.001716
k87 k183 -0.000811 0.001716
k87 k184 -0.000813 0.001716
k87 k185 -0.000811 0.001716
k87 k186 -0.000811 0.001716
k87 k187 -0.000812 0.001716
k87 k188 -0.000812 0.001716
k87 k189 -0.000811 0.001716
k87 k190 -0.000820 0.001716
k87 k191 -0.000812 0.001720
k87 k192 -0.000802 0.001704
k87 k193 -0.000798 0.001692
k87 k194 -0.000811 0.001716
k87 k195 -0.000811 0.001716
k87 k196 -0.000811 0.001716
k87 k197 -0.000811 0.001716
k87 k198 -0.000811 0.001716
k87 k199 -0.000811 0.001716
k87 k200 -0.000809 0.001716
k87 k201 -0.000812 0.001716
k87 k202 -0.000811 0.001716
k87 k203 -0.000877 0.001821
k87 k204 -0.000809 0.001715
k87 k205 -0.000805 0.001716
k87 k206 -0.000811 0.001716
k87 k207 -0.000809 0.001713
k87 k208 -0.000812 0.001717
k87 k209 -0.000811 0.001716
k87 k210 -0.000810 0.001716
k87 k211 -0.000820 0.001717
k87 k212 -0.000814 0.001723
k87 k213 -0.000787 0.001702
k87 k214 -0.000813 0.001717
k87 k215 -0.000811 0.001716
k87 k216 -0.000811 0.001716
k87 k217 -0.000811 0.001716
k87 k218 -0.000811 0.001716
k87 k219 -0.000811 0.001716
k87 k220 -0.000811 0.001716
k87 k221 -0.000811 0.001716
k87 k222 -0.000811 0.001716
k87 k223 -0.000803 0.001707
k87 k224 -0.000812 0.001717
k87 k225 -0.000811 0.001716
k87 k226 -0.000810 0.001716
k87 k227 -0.000811 0.001716
k87 k228 -0.000811 0.001716
k87 k229 -0.000811 0.001716
k87 k230 -0.000811 0.001716
k87 k231 -0.000811 0.001716
k87 k232 -0.000811 0.001716
k87 k233 -0.000811 0.001716
k87 k234 -0.000810 0.001713
k87 k235 -0.000811 0.001716
k87 k236 -0.000811 0.001716
k87 k237 -0.000811 0.001716
k87 k238 -0.000811 0.001716
k87 k239 -0.000811 0.001716
k87 k240 -0.000811 0.001716
k87 k241 -0.000811 0.001716
k87 k242 -0.000811 0.001716
k87 k243 -0.000811 0.001716
k87 k244 -0.000810 0.001716
k87 k245 -0.000811 0.001715
k87 k246 -0.000811 0.001716
k87 k247 -0.000809 0.001716
k87 k248 -0.000811 0.001716
k87 k249 -0.000811 0.001716
k87 k250 -0.000811 0.001716
k87 k251 -0.000811 0.001716
k87 k252 -0.000811 0.001716
k87 k253 -0.000811 0.001716
k87 k254 -0.000811 0.001716
k87 k255 -0.000811 0.001716
k87 k256 -0.000811 0.001716
k87 k257 -0.000811 0.001716
k87 k258 -0.000811 0.001716
k87 k259 -0.000811 0.001716
k87 k260 -0.000811 0.001716
k87 k261 -0.000811 0.001716
k87 k262 -0.000811 0.001716
k87 k263 -0.000811 0.001716
k87 k264 -0.000811 0.001716
k87 k265 -0.000808 0.001709
k87 k266 -0.000809 0.001716
k87 k267 -0.000811 0.001716
k87 k268 -0.000811 0.001716
k87 k269 -0.000811 0.001716
k87 k270 -0.000811 0.001716
k87 k271 -0.000811 0.001716
k87 k272 -0.000811 0.001716
k87 k273 -0.000811 0.001716
k87 k274 -0.000812 0.001716
k87 k275 -0.000810 0.001715
k87 k276 -0.000821 0.001733
k87 k277 -0.000811 0.001716
k87 k278 -0.000811 0.001716
k87 k279 -0.000811 0.001716
k87 k280 -0.000811 0.001716
k87 k281 -0.000811 0.001716
k87 k282 -0.000811 0.001716
k87 k283 -0.000811 0.001716
k87 k284 -0.000810 0.001716
k87 k285 -0.000811 0.001716
k87 k286 -0.000816 0.001716
k87 k287 -0.000810 0.001716
k87 k288 -0.000819 0.001723
k87 k289 -0.000811 0.001716
k87 k290 -0.000805 0.001716
k87 k291 -0.000704 0.001524
k87 k292 -0.000810 0.001716
k87 k293 -0.000804 0.001717
k87 k294 -0.000808 0.001716
k87 k295 -0.000780 0.001713
k87 k296 -0.000811 0.001717
k87 k297 -0.000805 0.001701
k87 k298 -0.000625 0.001341
k87 k299 -0.000811 0.001717
k87 k300 -0.000811 0.001716
k87 k301 -0.000811 0.001716
k87 k302 -0.000810 0.001716
k87 k303 -0.000811 0.001716
k87 k304 -0.000811 0.001716
k87 k305 -0.000811 0.001716
k87 k306 -0.000811 0.001716
k87 k307 -0.000813 0.001716
k87 k308 -0.000812 0.001716
k87 k309 -0.000811 0.001716
k87 k310 -0.000811 0.001716
k87 k311 -0.000810 0.001716
k87 k312 -0.000807 0.001720
k87 k313 -0.000815 0.001716
k87 k314 -0.000815 0.001716
k87 k315 -0.000811 0.001716
k87 k316 -0.000802 0.001715
k87 k317 -0.000811 0.001716
k87 k318 -0.000822 0.001707
k87 k319 -0.000816 0.001717
k87 k320 -0.000813 0.001716
k87 k321 -0.000811 0.001716
k87 k322 -0.000811 0.001716
k87 k323 -0.000811 0.001716
k87 k324 -0.000811 0.001716
k87 k325 -0.000811 0.001716
k87 k326 -0.000811 0.001716
k87 k327 -0.000811 0.001716
k87 k328 -0.000812 0.001716
k87 k329 -0.000811 0.001716
k87 k330 -0.000812 0.001716
k87 k331 -0.000811 0.001716
k87 k332 -0.000810 0.001716
k87 k333 -0.000818 0.001723
k87 k334 -0.000801 0.001717
k87 k335 -0.000811 0.001716
k87 k336 -0.000822 0.001718
k87 k337 -0.000824 0.001717
k87 k338 -0.000811 0.001716
k87 k339 -0.000801 0.001716
k87 k340 -0.000818 0.001715
k87 k341 -0.000815 0.001717
k87 k342 -0.000812 0.001716
k87 k343 -0.000811 0.001716
k87 k344 -0.000811 0.001716
k87 k345 -0.000811 0.001716
k87 k346 -0.000811 0.001716
k87 k347 -0.000811 0.001716
k87 k348 -0.000811 0.001716
k87 k349 -0.000811 0.001716
k87 k350 -0.000811 0.001716
k87 k351 -0.000811 0.001716
k87 k352 -0.000811 0.001716
k87 k353 -0.000811 0.001716
k87 k354 -0.000810 0.001716
k87 k355 -0.000811 0.001716
k87 k356 -0.000811 0.001716
k87 k357 -0.000812 0.001716
k87 k358 -0.000810 0.001716
k87 k359 -0.000811 0.001716
k87 k360 -0.000810 0.001716
k87 k361 -0.000807 0.001716
k87 k362 -0.000811 0.001716
k87 k363 -0.000811 0.001716
k87 k364 -0.000811 0.001716
k87 k365 -0.000811 0.001716
k87 k366 -0.000811 0.001716
k87 k367 -0.000811 0.001716
k87 k368 -0.000811 0.001716
k87 k369 -0.000811 0.001716
k87 k370 -0.000811 0.001716
k87 k371 -0.000811 0.001716
k87 k372 -0.000811 0.001716
k87 k373 -0.000811 0.001716
k87 k374 -0.000811 0.001716
k87 k375 -0.000811 0.001716
k87 k376 -0.000811 0.001716
k87 k377 -0.000811 0.001716
k87 k378 -0.000811 0.001716
k87 k379 -0.000811 0.001716
k87 k380 -0.000811 0.001716
k87 k381 -0.000811 0.001716
k87 k382 -0.000811 0.001716
k87 k383 -0.000810 0.001716
k87 k384 -0.000811 0.001716
k87 k385 -0.000814 0.001716
k87 k386 -0.000811 0.001716
k87 k387 -0.000811 0.001716
k87 k388 -0.000811 0.001716
k87 k389 -0.000811 0.001716
k87 k390 -0.000811 0.001716
k87 k391 -0.000812 0.001716
k87 k392 -0.000811 0.001716
k87 k393 -0.000810 0.001716
k87 k394 -0.000811 0.001716
k87 k395 -0.000811 0.001716
k87 k396 -0.000811 0.001717
k87 k397 -0.000809 0.001716
k87 k398 -0.000803 0.001716
k87 k399 -0.000821 0.001716
k87 k400 -0.000811 0.001716
k87 k401 -0.000811 0.001716
k87 k402 -0.000811 0.001716
k87 k403 -0.000814 0.001716
k87 k404 -0.000810 0.001716
k87 k405 -0.000811 0.001716
k88 k89 -0.000731 0.001450
k88 k90 -0.000731 0.001450
k88 k91 -0.000731 0.001450
k88 k92 -0.000731 0.001450
k88 k93 -0.000731 0.001450
k88 k94 -0.000731 0.001450
k88 k95 -0.000731 0.001450
k88 k96 -0.000731 0.001450
k88 k97 -0.000731 0.001450
k88 k98 -0.000731 0.001450
k88 k99 -0.000731 0.001450
k88 k100 -0.000731 0.001450
k88 k101 -0.000731 0.001450
k88 k102 -0.000731 0.001450
k88 k103 -0.000731 0.001450
k88 k104 -0.000697 0.001383
k88 k105 -0.000748 0.001483
k88 k106 -0.000724 0.001435
k88 k107 -0.000727 0.001442
k88 k108 -0.000735 0.001459
k88 k109 -0.000721 0.001429
k88 k110 -0.000731 0.001450
k88 k111 -0.000731 0.001450
k88 k112 -0.000731 0.001450
k88 k113 -0.000731 0.001450
k88 k114 -0.000731 0.001450
k88 k115 -0.000733 0.001454
k88 k116 -0.000731 0.001450
k88 k117 -0.000731 0.001450
k88 k118 -0.000722 0.001433
k88 k119 -0.000719 0.001427
k88 k120 -0.000731 0.001450
k88 k121 -0.000731 0.001450
k88 k122 -0.000731 0.001450
k88 k123 -0.000731 0.001450
k88 k124 -0.000731 0.001450
k88 k125 -0.000731 0.001450
k88 k126 -0.000731 0.001450
k88 k127 -0.000731 0.001450
k88 k128 -0.000731 0.001450
k88 k129 -0.000730 0.001449
k88 k130 -0.000731 0.001450
k88 k131 -0.000731 0.001450
k88 k132 -0.000731 0.001450
k88 k133 -0.000731 0.001450
k88 k134 -0.000731 0.001450
k88 k135 -0.000731 0.001450
k88 k136 -0.000731 0.001450
k88 k137 -0.000731 0.001450
k88 k138 -0.000731 0.001450
k88 k139 -0.000737 0.001461
k88 k140 -0.000736 0.001460
k88 k141 -0.000731 0.001450
k88 k142 -0.000731 0.001450
k88 k143 -0.000731 0.001450
k88 k144 -0.000731 0.001450
k88 k145 -0.000731 0.001450
k88 k146 -0.000731 0.001450
k88 k147 -0.000731 0.001450
k88 k148 -0.000731 0.001450
k88 k149 -0.000731 0.001450
k88 k150 -0.000731 0.001451
k88 k151 -0.000731 0.001450
k88 k152 -0.000731 0.001450
k88 k153 -0.000731 0.001450
k88 k154 -0.000731 0.001450
k88 k155 -0.000731 0.001450
k88 k156 -0.000731 0.001450
k88 k157 -0.000731 0.001450
k88 k158 -0.000731 0.001450
k88 k159 -0.000731 0.001450
k88 k160 -0.000729 0.001446
k88 k161 -0.000731 0.001449
k88 k162 -0.000731 0.001450
k88 k163 -0.000731 0.001450
k88 k164 -0.000731 0.001450
k88 k165 -0.000731 0.001450
k88 k166 -0.000731 0.001450
k88 k167 -0.000731 0.001450
k88 k168 -0.000731 0.001450
k88 k169 -0.000731 0.001450
k88 k170 -0.000731 0.001450
k88 k171 -0.000730 0.001448
k88 k172 -0.000731 0.001450
k88 k173 -0.000731 0.001450
k88 k174 -0.000731 0.001450
k88 k175 -0.000731 0.001450
k88 k176 -0.000731 0.001450
k88 k177 -0.000731 0.001450
k88 k178 -0.000733 0.001453
k88 k179 -0.000727 0.001443
k88 k180 -0.000731 0.001450
k88 k181 -0.000784 0.001556
k88 k182 -0.000731 0.001450
k88 k183 -0.000731 0.001450
k88 k184 -0.000731 0.001450
k88 k185 -0.000731 0.001450
k88 k186 -0.000731 0.001450
k88 k187 -0.000731 0.001449
k88 k188 -0.000731 0.001450
k88 k189 -0.000731 0.001450
k88 k190 -0.000731 0.001450
k88 k191 -0.000733 0.001454
k88 k192 -0.000724 0.001435
k88 k193 -0.000717 0.001422
k88 k194 -0.000731 0.001450
k88 k195 -0.000731 0.001450
k88 k196 -0.000731 0.001450
k88 k197 -0.000731 0.001450
k88 k198 -0.000731 0.001450
k88 k199 -0.000731 0.001449
k88 k200 -0.000731 0.001450
k88 k201 -0.000731 0.001450
k88 k202 -0.000731 0.001450
k88 k203 -0.000792 0.001571
k88 k204 -0.000730 0.001449
k88 k205 -0.000731 0.001449
k88 k206 -0.000731 0.001450
k88 k207 -0.000729 0.001447
k88 k208 -0.000732 0.001451
k88 k209 -0.000731 0.001450
k88 k210 -0.000731 0.001450
k88 k211 -0.000731 0.001450
k88 k212 -0.000735 0.001458
k88 k213 -0.000722 0.001433
k88 k214 -0.000732 0.001451
k88 k215 -0.000731 0.001450
k88 k216 -0.000731 0.001450
k88 k217 -0.000731 0.001450
k88 k218 -0.000731 0.001450
k88 k219 -0.000731 0.001450
k88 k220 -0.000731 0.001450
k88 k221 -0.000731 0.001450
k88 k222 -0.000731 0.001450
k88 k223 -0.000726 0.001440
k88 k224 -0.000731 0.001450
k88 k225 -0.000731 0.001450
k88 k226 -0.000731 0.001450
k88 k227 -0.000731 0.001450
k88 k228 -0.000731 0.001450
k88 k229 -0.000731 0.001450
k88 k230 -0.000731 0.001450
k88 k231 -0.000731 0.001450
k88 k232 -0.000731 0.001450
k88 k233 -0.000731 0.001449
k88 k234 -0.000729 0.001446
k88 k235 -0.000731 0.001449
k88 k236 -0.000731 0.001450
k88 k237 -0.000731 0.001450
k88 k238 -0.000731 0.001450
k88 k239 -0.000731 0.001450
k88 k240 -0.000731 0.001450
k88 k241 -0.000731 0.001450
k88 k242 -0.000731 0.001450
k88 k243 -0.000731 0.001450
k88 k244 -0.000731 0.001450
k88 k245 -0.000730 0.001449
k88 k246 -0.000731 0.001450
k88 k247 -0.000731 0.001450
k88 k248 -0.000731 0.001450
k88 k249 -0.000731 0.001450
k88 k250 -0.000731 0.001450
k88 k251 -0.000731 0.001450
k88 k252 -0.000731 0.001450
k88 k253 -0.000731 0.001450
k88 k254 -0.000731 0.001450
k88 k255 -0.000731 0.001450
k88 k256 -0.000731 0.001450
k88 k257 -0.000731 0.001450
k88 k258 -0.000731 0.001450
k88 k259 -0.000731 0.001450
k88 k260 -0.000731 0.001450
k88 k261 -0.000731 0.001450
k88 k262 -0.000731 0.001450
k88 k263 -0.000731 0.001450
k88 k264 -0.000731 0.001450
k88 k265 -0.000727 0.001442
k88 k266 -0.000731 0.001450
k88 k267 -0.000731 0.001450
k88 k268 -0.000731 0.001450
k88 k269 -0.000731 0.001450
k88 k270 -0.000731 0.001450
k88 k271 -0.000731 0.001450
k88 k272 -0.000731 0.001450
k88 k273 -0.000731 0.001450
k88 k274 -0.000731 0.001450
k88 k275 -0.000730 0.001448
k88 k276 -0.000741 0.001470
k88 k277 -0.000731 0.001450
k88 k278 -0.000731 0.001450
k88 k279 -0.000731 0.001450
k88 k280 -0.000731 0.001450
k88 k281 -0.000731 0.001450
k88 k282 -0.000731 0.001450
k88 k283 -0.000731 0.001450
k88 k284 -0.000731 0.001450
k88 k285 -0.000731 0.001450
k88 k286 -0.000731 0.001450
k88 k287 -0.000731 0.001450
k88 k288 -0.000735 0.001458
k88 k289 -0.000731 0.001450
k88 k290 -0.000731 0.001449
k88 k291 -0.000614 0.001218
k88 k292 -0.000731 0.001450
k88 k293 -0.000731 0.001450
k88 k294 -0.000731 0.001449
k88 k295 -0.000731 0.001449
k88 k296 -0.000731 0.001450
k88 k297 -0.000722 0.001432
k88 k298 -0.000501 0.000994
k88 k299 -0.000731 0.001450
k88 k300 -0.000731 0.001450
k88 k301 -0.000731 0.001450
k88 k302 -0.000731 0.001450
k88 k303 -0.000731 0.001450
k88 k304 -0.000731 0.001450
k88 k305 -0.000731 0.001450
k88 k306 -0.000731 0.001450
k88 k307 -0.000731 0.001450
k88 k308 -0.000731 0.001450
k88 k309 -0.000731 0.001450
k88 k310 -0.000731 0.001450
k88 k311 -0.000731 0.001450
k88 k312 -0.000733 0.001453
k88 k313 -0.000731 0.001450
k88 k314 -0.000731 0.001450
k88 k315 -0.000731 0.001450
k88 k316 -0.000731 0.001450
k88 k317 -0.000731 0.001450
k88 k318 -0.000724 0.001437
k88 k319 -0.000731 0.001450
k88 k320 -0.000731 0.001450
k88 k321 -0.000731 0.001450
k88 k322 -0.000731 0.001450
k88 k323 -0.000731 0.001450
k88 k324 -0.000731 0.001450
k88 k325 -0.000731 0.001450
k88 k326 -0.000731 0.001450
k88 k327 -0.000731 0.001450
k88 k328 -0.000731 0.001450
k88 k329 -0.000731 0.001450
k88 k330 -0.000731 0.001450
k88 k331 -0.000731 0.001450
k88 k332 -0.000731 0.001450
k88 k333 -0.000735 0.001458
k88 k334 -0.000731 0.001450
k88 k335 -0.000731 0.001450
k88 k336 -0.000731 0.001450
k88 k337 -0.000731 0.001450
k88 k338 -0.000731 0.001449
k88 k339 -0.000731 0.001449
k88 k340 -0.000730 0.001448
k88 k341 -0.000731 0.001450
k88 k342 -0.000731 0.001450
k88 k343 -0.000731 0.001450
k88 k344 -0.000731 0.001450
k88 k345 -0.000731 0.001450
k88 k346 -0.000731 0.001450
k88 k347 -0.000731 0.001450
k88 k348 -0.000731 0.001450
k88 k349 -0.000731 0.001450
k88 k350 -0.000731 0.001450
k88 k351 -0.000731 0.001450
k88 k352 -0.000731 0.001450
k88 k353 -0.000731 0.001450
k88 k354 -0.000731 0.001450
k88 k355 -0.000731 0.001450
k88 k356 -0.000731 0.001450
k88 k357 -0.000731 0.001450
k88 k358 -0.000731 0.001450
k88 k359 -0.000731 0.001450
k88 k360 -0.000731 0.001450
k88 k361 -0.000731 0.001450
k88 k362 -0.000731 0.001450
k88 k363 -0.000731 0.001450
k88 k364 -0.000731 0.001450
k88 k365 -0.000731 0.001450
k88 k366 -0.000731 0.001450
k88 k367 -0.000731 0.001450
k88 k368 -0.000731 0.001450
k88 k369 -0.000731 0.001450
k88 k370 -0.000731 0.001450
k88 k371 -0.000731 0.001450
k88 k372 -0.000731 0.001450
k88 k373 -0.000731 0.001450
k88 k374 -0.000731 0.001450
k88 k375 -0.000731 0.001450
k88 k376 -0.000731 0.001450
k88 k377 -0.000731 0.001450
k88 k378 -0.000731 0.001450
k88 k379 -0.000731 0.001450
k88 k380 -0.000731 0.001450
k88 k381 -0.000731 0.001450
k88 k382 -0.000731 0.001450
k88 k383 -0.000731 0.001450
k88 k384 -0.000731 0.001450
k88 k385 -0.000731 0.001450
k88 k386 -0.000731 0.001450
k88 k387 -0.000731 0.001450
k88 k388 -0.000731 0.001450
k88 k389 -0.000731 0.001450
k88 k390 -0.000731 0.001450
k88 k391 -0.000731 0.001450
k88 k392 -0.000731 0.001450
k88 k393 -0.000731 0.001450
k88 k394 -0.000731 0.001450
k88 k395 -0.000731 0.001450
k88 k396 -0.000732 0.001451
k88 k397 -0.000731 0.001450
k88 k398 -0.000731 0.001450
k88 k399 -0.000731 0.001450
k88 k400 -0.000731 0.001450
k88 k401 -0.000731 0.001450
k88 k402 -0.000731 0.001450
k88 k403 -0.000731 0.001450
k88 k404 -0.000731 0.001450
k88 k405 -0.000731 0.001450
k89 k90 -0.000762 0.001454
k89 k91 -0.000762 0.001454
k89 k92 -0.000762 0.001454
k89 k93 -0.000762 0.001454
k89 k94 -0.000762 0.001454
k89 k95 -0.000762 0.001454
k89 k96 -0.000762 0.001454
k89 k97 -0.000762 0.001454
k89 k98 -0.000762 0.001454
k89 k99 -0.000762 0.001454
k89 k100 -0.000762 0.001454
k89 k101 -0.000762 0.001454
k89 k102 -0.000762 0.001454
k89 k103 -0.000762 0.001454
k89 k104 -0.000728 0.001387
k89 k105 -0.000779 0.001487
k89 k106 -0.000755 0.001439
k89 k107 -0.000758 0.001446
k89 k108 -0.000768 0.001463
k89 k109 -0.000752 0.001433
k89 k110 -0.000763 0.001454
k89 k111 -0.000762 0.001454
k89 k112 -0.000762 0.001454
k89 k113 -0.000762 0.001454
k89 k114 -0.000762 0.001454
k89 k115 -0.000764 0.001458
k89 k116 -0.000762 0.001453
k89 k117 -0.000762 0.001454
k89 k118 -0.000754 0.001437
k89 k119 -0.000751 0.001431
k89 k120 -0.000762 0.001454
k89 k121 -0.000762 0.001454
k89 k122 -0.000762 0.001454
k89 k123 -0.000762 0.001454
k89 k124 -0.000762 0.001454
k89 k125 -0.000762 0.001454
k89 k126 -0.000762 0.001454
k89 k127 -0.000762 0.001454
k89 k128 -0.000762 0.001454
k89 k129 -0.000762 0.001453
k89 k130 -0.000762 0.001454
k89 k131 -0.000762 0.001454
k89 k132 -0.000762 0.001454
k89 k133 -0.000762 0.001454
k89 k134 -0.000762 0.001454
k89 k135 -0.000762 0.001454
k89 k136 -0.000762 0.001454
k89 k137 -0.000762 0.001454
k89 k138 -0.000762 0.001454
k89 k139 -0.000768 0.001465
k89 k140 -0.000767 0.001464
k89 k141 -0.000762 0.001454
k89 k142 -0.000762 0.001454
k89 k143 -0.000762 0.001454
k89 k144 -0.000762 0.001454
k89 k145 -0.000762 0.001454
k89 k146 -0.000762 0.001454
k89 k147 -0.000762 0.001454
k89 k148 -0.000762 0.001454
k89 k149 -0.000762 0.001454
k89 k150 -0.000763 0.001455
k89 k151 -0.000762 0.001454
k89 k152 -0.000762 0.001454
k89 k153 -0.000762 0.001454
k89 k154 -0.000762 0.001454
k89 k155 -0.000762 0.001454
k89 k156 -0.000762 0.001454
k89 k157 -0.000762 0.001454
k89 k158 -0.000762 0.001454
k89 k159 -0.000762 0.001454
k89 k160 -0.000760 0.001450
k89 k161 -0.000762 0.001453
k89 k162 -0.000762 0.001454
k89 k163 -0.000762 0.001454
k89 k164 -0.000762 0.001454
k89 k165 -0.000762 0.001454
k89 k166 -0.000762 0.001454
k89 k167 -0.000762 0.001454
k89 k168 -0.000762 0.001454
k89 k169 -0.000762 0.001454
k89 k170 -0.000762 0.001454
k89 k171 -0.000761 0.001452
k89 k172 -0.000762 0.001454
k89 k173 -0.000762 0.001454
k89 k174 -0.000762 0.001454
k89 k175 -0.000762 0.001454
k89 k176 -0.000762 0.001454
k89 k177 -0.000762 0.001454
k89 k178 -0.000764 0.001457
k89 k179 -0.000758 0.001447
k89 k180 -0.000762 0.001454
k89 k181 -0.000815 0.001560
k89 k182 -0.000762 0.001454
k89 k183 -0.000762 0.001454
k89 k184 -0.000762 0.001454
k89 k185 -0.000762 0.001454
k89 k186 -0.000762 0.001454
k89 k187 -0.000762 0.001453
k89 k188 -0.000762 0.001454
k89 k189 -0.000762 0.001454
k89 k190 -0.000762 0.001454
k89 k191 -0.000764 0.001458
k89 k192 -0.000754 0.001439
k89 k193 -0.000748 0.001426
k89 k194 -0.000762 0.001454
k89 k195 -0.000762 0.001454
k89 k196 -0.000762 0.001454
k89 k197 -0.000762 0.001454
k89 k198 -0.000762 0.001454
k89 k199 -0.000762 0.001453
k89 k200 -0.000762 0.001454
k89 k201 -0.000762 0.001454
k89 k202 -0.000762 0.001454
k89 k203 -0.000823 0.001575
k89 k204 -0.000762 0.001453
k89 k205 -0.000762 0.001453
k89 k206 -0.000762 0.001454
k89 k207 -0.000760 0.001451
k89 k208 -0.000763 0.001455
k89 k209 -0.000762 0.001454
k89 k210 -0.000762 0.001454
k89 k211 -0.000762 0.001454
k89 k212 -0.000766 0.001462
k89 k213 -0.000753 0.001437
k89 k214 -0.000763 0.001455
k89 k215 -0.000762 0.001454
k89 k216 -0.000762 0.001454
k89 k217 -0.000762 0.001454
k89 k218 -0.000762 0.001454
k89 k219 -0.000762 0.001454
k89 k220 -0.000762 0.001454
k89 k221 -0.000762 0.001454
k89 k222 -0.000762 0.001454
k89 k223 -0.000757 0.001443
k89 k224 -0.000762 0.001454
k89 k225 -0.000762 0.001454
k89 k226 -0.000762 0.001454
k89 k227 -0.000762 0.001454
k89 k228 -0.000762 0.001454
k89 k229 -0.000762 0.001454
k89 k230 -0.000762 0.001454
k89 k231 -0.000762 0.001454
k89 k232 -0.000762 0.001454
k89 k233 -0.000762 0.001453
k89 k234 -0.000760 0.001450
k89 k235 -0.000762 0.001453
k89 k236 -0.000762 0.001454
k89 k237 -0.000762 0.001454
k89 k238 -0.000762 0.001454
k89 k239 -0.000762 0.001454
k89 k240 -0.000762 0.001454
k89 k241 -0.000762 0.001454
k89 k242 -0.000762 0.001454
k89 k243 -0.000762 0.001454
k89 k244 -0.000762 0.001454
k89 k245 -0.000762 0.001453
k89 k246 -0.000762 0.001454
k89 k247 -0.000762 0.001454
k89 k248 -0.000762 0.001454
k89 k249 -0.000762 0.001454
k89 k250 -0.000762 0.001454
k89 k251 -0.000762 0.001454
k89 k252 -0.000762 0.001454
k89 k253 -0.000762 0.001454
k89 k254 -0.000762 0.001454
k89 k255 -0.000762 0.001454
k89 k256 -0.000762 0.001454
k89 k257 -0.000762 0.001454
k89 k258 -0.000762 0.001454
k89 k259 -0.000762 0.001454
k89 k260 -0.000762 0.001454
k89 k261 -0.000762 0.001454
k89 k262 -0.000762 0.001454
k89 k263 -0.000762 0.001454
k89 k264 -0.000762 0.001454
k89 k265 -0.000758 0.001446
k89 k266 -0.000762 0.001454
k89 k267 -0.000762 0.001454
k89 k268 -0.000762 0.001454
k89 k269 -0.000762 0.001454
k89 k270 -0.000762 0.001454
k89 k271 -0.000762 0.001454
k89 k272 -0.000762 0.001454
k89 k273 -0.000762 0.001454
k89 k274 -0.000762 0.001454
k89 k275 -0.000761 0.001452
k89 k276 -0.000772 0.001474
k89 k277 -0.000762 0.001454
k89 k278 -0.000762 0.001454
k89 k279 -0.000762 0.001454
k89 k280 -0.000762 0.001454
k89 k281 -0.000762 0.001454
k89 k282 -0.000762 0.001454
k89 k283 -0.000762 0.001454
k89 k284 -0.000762 0.001454
k89 k285 -0.000762 0.001454
k89 k286 -0.000762 0.001454
k89 k287 -0.000762 0.001454
k89 k288 -0.000766 0.001462
k89 k289 -0.000762 0.001454
k89 k290 -0.000762 0.001453
k89 k291 -0.000645 0.001222
k89 k292 -0.000762 0.001454
k89 k293 -0.000762 0.001454
k89 k294 -0.000762 0.001453
k89 k295 -0.000761 0.001453
k89 k296 -0.000762 0.001454
k89 k297 -0.000753 0.001436
k89 k298 -0.000530 0.000998
k89 k299 -0.000762 0.001454
k89 k300 -0.000762 0.001454
k89 k301 -0.000762 0.001454
k89 k302 -0.000762 0.001454
k89 k303 -0.000762 0.001454
k89 k304 -0.000762 0.001454
k89 k305 -0.000762 0.001454
k89 k306 -0.000762 0.001454
k89 k307 -0.000762 0.001454
k89 k308 -0.000762 0.001454
k89 k309 -0.000762 0.001454
k89 k310 -0.000762 0.001454
k89 k311 -0.000762 0.001454
k89 k312 -0.000764 0.001457
k89 k313 -0.000762 0.001454
k89 k314 -0.000762 0.001454
k89 k315 -0.000762 0.001454
